arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
173092312,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,45-64,M,BLACK HISPANIC,1014913,213014,40.751305830000035,-73.88933159099996
173092302,2017-12-29T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,K,70,0,18-24,M,BLACK HISPANIC,996127,168823,40.63005691700005,-73.95721249199994
173092297,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,70,0,18-24,M,BLACK,994523,171935,40.638600703000066,-73.962986442
173092293,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,50,0,25-44,M,BLACK,1010747,259821,40.87979132900006,-73.90418284999998
173091242,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,110,0,18-24,F,ASIAN / PACIFIC ISLANDER,1019840,206689,40.73392684100002,-73.87158239799999
173091236,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,104,0,18-24,M,WHITE HISPANIC,1008860,194497,40.70050010200004,-73.91124596299994
173091235,2017-12-29T00:00:00.000,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,M,5,0,25-44,M,BLACK HISPANIC,984984,200116,40.71595711700007,-73.997353676
173091225,2017-12-29T00:00:00.000,198,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B5,F,K,63,0,25-44,M,WHITE,1001051,162068,40.61150788100008,-73.93948974399994
173093402,2017-12-29T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,B,46,0,25-44,M,BLACK HISPANIC,1011043,251220,40.85618331900002,-73.90314684299993
173091239,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,18-24,M,WHITE HISPANIC,1022217,214771,40.75610000000006,-73.86295988399996
173091223,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,60,0,25-44,M,WHITE,994350,149932,40.57820717200008,-73.96364268599996
173090134,2017-12-29T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,M,13,97,45-64,M,WHITE HISPANIC,991383,209177,40.74082451100002,-73.97426085799998
173074630,2017-12-29T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,K,70,0,18-24,M,WHITE HISPANIC,995679,162130,40.611686615000046,-73.95883781899995
173074633,2017-12-29T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,88,0,45-64,M,BLACK,995302,190524,40.68962245400007,-73.96014913199997
173077300,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,0,25-44,M,BLACK,1020230,239035,40.82270641100007,-73.87000196199995
173077309,2017-12-29T00:00:00.000,112,MENACING 1ST DEGREE (VICT NOT,126.0,MISCELLANEOUS PENAL LAW,PL 1201800,F,M,33,0,25-44,M,BLACK HISPANIC,1001889,245601,40.840783858000066,-73.93625260699997
173078323,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,111,0,18-24,M,WHITE HISPANIC,1051633,214010,40.75383601500005,-73.75679113299998
173079663,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,M,25,0,25-44,M,BLACK,1001575,232339,40.804384046000045,-73.93742166899995
173081826,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,42,0,18-24,F,BLACK HISPANIC,1008691,238872,40.82229848500003,-73.91169413099993
173083122,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,52,0,18-24,M,WHITE HISPANIC,1014840,255381,40.86759166400003,-73.88940200499997
173083128,2017-12-29T00:00:00.000,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,68,0,45-64,M,WHITE,973683,166735,40.624327452000045,-74.03806761999994
173084514,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,18-24,F,BLACK,1008158,232645,40.80520857200002,-73.91364208099996
173084528,2017-12-29T00:00:00.000,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364.0,OTHER STATE LAWS (NON PENAL LAW),LOC00000AM,M,M,25,2,45-64,M,BLACK,1001108,231977,40.803391359000045,-73.93910943199995
173085755,2017-12-29T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701004,F,B,43,0,25-44,M,BLACK,1020219,239110,40.82291230800007,-73.87004130399998
173085789,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,Q,112,0,45-64,F,WHITE,1025286,202643,40.722797981000035,-73.85195635699995
173085791,2017-12-29T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,Q,115,3,45-64,F,WHITE,1018623,214936,40.75656758500002,-73.87593153399997
173085792,2017-12-29T00:00:00.000,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364.0,OTHER STATE LAWS (NON PENAL LAW),LOC00000AM,M,Q,113,0,25-44,M,BLACK,1046405,187113,40.680048726000045,-73.77590919399995
173088880,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,88,0,25-44,M,BLACK,995179,187809,40.68217055300004,-73.96059705899995
173088902,2017-12-29T00:00:00.000,157,RAPE 1,104.0,RAPE,PL 1303501,F,Q,109,0,18-24,M,ASIAN / PACIFIC ISLANDER,1032198,217060,40.76233421800004,-73.82691730799998
173090106,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,49,0,25-44,M,BLACK,1020860,251010,40.85557168400004,-73.86766034499993
173090108,2017-12-29T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,B,52,0,18-24,M,BLACK,1011577,255024,40.86662251100006,-73.90120096599996
173090117,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1,25-44,M,WHITE HISPANIC,1009519,180676,40.66256275400008,-73.90892111899994
173090126,2017-12-29T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,M,10,0,25-44,M,BLACK,985686,215316,40.757677281000035,-73.99481809899999
173091224,2017-12-29T00:00:00.000,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,K,72,0,45-64,M,WHITE,986993,179497,40.65936228900005,-73.99011496999998
173091216,2017-12-29T00:00:00.000,918,RECKLESS DRIVING,348.0,VEHICLE AND TRAFFIC LAWS,VTL1212000,M,B,47,0,25-44,M,WHITE HISPANIC,1020159,259298,40.87832258200007,-73.87014996799998
173090140,2017-12-29T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,Q,105,0,25-44,M,WHITE HISPANIC,1057767,203993,40.726293088000034,-73.73476084899994
173079654,2017-12-29T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,67,0,18-24,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994
173077311,2017-12-29T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,110,0,45-64,M,WHITE HISPANIC,1020237,210724,40.74500029700005,-73.87012832399995
173074622,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,47,1,25-44,M,WHITE HISPANIC,1022187,261218,40.88358389500007,-73.86280560099993
173072306,2017-12-29T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,18-24,F,BLACK HISPANIC,1005511,253853,40.86342516600007,-73.92313622899997
173071680,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,121,0,45-64,M,WHITE,943542,169548,40.63196130700004,-74.14666330999995
173070618,2017-12-29T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,66,0,45-64,F,WHITE HISPANIC,988696,165176,40.62005351100004,-73.98398635699994
173070120,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,67,1,25-44,M,BLACK,998243,176387,40.65081538800007,-73.94957355099997
173067172,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,9,1,25-44,M,BLACK HISPANIC,985733,203753,40.72593971300005,-73.99465099599996
173067160,2017-12-29T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,B,46,0,25-44,M,BLACK,1011043,251220,40.85618331900002,-73.90314684299993
173065423,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,F,ASIAN / PACIFIC ISLANDER,1035594,218123,40.76523280300006,-73.81465023999993
173065425,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,18-24,M,BLACK,954716,172020,40.63879072200007,-74.10641674099996
173067167,2017-12-29T00:00:00.000,879,"ADM.CODE,UNCLASSIFIED VIOLATIO",675.0,ADMINISTRATIVE CODE,AC 0161186,V,K,75,0,25-44,M,BLACK,1019280,184315,40.672517754000076,-73.87371941799995
173072309,2017-12-29T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510D,F,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193779,40.69843969400005,-73.83112953899997
173073311,2017-12-29T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701003,F,K,67,0,45-64,M,BLACK,998273,176013,40.64978879200004,-73.94946621399998
173074627,2017-12-29T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,75,0,45-64,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995
173074635,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,13,0,25-44,M,WHITE HISPANIC,990238,209365,40.74134137300007,-73.97839260899997
173077299,2017-12-29T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403002,M,B,49,0,25-44,M,BLACK HISPANIC,1027430,251105,40.85580274300003,-73.84390995399998
173078301,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,18-24,F,BLACK,1008046,245611,40.84079686100006,-73.91400066299997
173078324,2017-12-29T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601502,F,S,120,0,25-44,M,WHITE,962822,174282,40.645022746000045,-74.077216847
173079653,2017-12-29T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,61,0,18-24,F,BLACK HISPANIC,995118,155709,40.59406298000005,-73.96086869299995
173079667,2017-12-29T00:00:00.000,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,Q,104,0,25-44,M,WHITE,1013787,195967,40.70451983100002,-73.89347040299998
173080632,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0,18-24,M,WHITE,995054,198669,40.71197888200004,-73.96103032799994
173078313,2017-12-29T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,67,0,25-44,M,BLACK,1000243,171648,40.63780446800007,-73.94237719699998
173079665,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,1,0,25-44,M,WHITE,980056,198401,40.71124888600008,-74.01512946199995
173090127,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,<18,M,ASIAN / PACIFIC ISLANDER,991531,217373,40.763320339000074,-73.97371790399995
173079672,2017-12-29T00:00:00.000,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,S,122,0,18-24,M,BLACK,962198,155912,40.59459940000005,-74.07940540999994
173090125,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,23,2,25-44,F,BLACK,999218,230194,40.798500915000034,-73.94594018899994
173088895,2017-12-29T00:00:00.000,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1456002,M,M,7,0,25-44,M,WHITE HISPANIC,987559,201831,40.72066379300003,-73.98806399499993
173088891,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,34,0,18-24,M,WHITE HISPANIC,1002064,251552,40.85711724200007,-73.93560433299997
173088886,2017-12-29T00:00:00.000,569,"MARIJUANA, SALE 4 & 5",235.0,DANGEROUS DRUGS,PL 2214000,M,M,6,0,45-64,M,BLACK,985895,205227,40.72998545600007,-73.99406616299996
173088877,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,61,0,25-44,F,BLACK,996453,161424,40.609747758000026,-73.95605139399999
173088875,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,49,0,25-44,F,BLACK,1020860,251010,40.85557168400004,-73.86766034499993
173085790,2017-12-29T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,Q,113,0,18-24,M,ASIAN / PACIFIC ISLANDER,1047480,182964,40.668653077000045,-73.77207235299994
173085784,2017-12-29T00:00:00.000,205,"TRESPASS 2, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401500,M,M,19,0,25-44,F,ASIAN / PACIFIC ISLANDER,996768,221152,40.77368684900005,-73.95480591899997
173085768,2017-12-29T00:00:00.000,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1456002,M,K,75,0,18-24,M,WHITE,1011028,185582,40.67602418800004,-73.90346255299994
173085766,2017-12-29T00:00:00.000,515,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,PL 2203901,F,K,77,0,25-44,F,BLACK,1004838,185411,40.675571392000045,-73.92577898299999
173085761,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK,1022952,259687,40.879378460000055,-73.86004789499998
173085758,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,49,0,18-24,M,WHITE,1020860,251010,40.85557168400004,-73.86766034499993
173084534,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0,25-44,F,WHITE HISPANIC,951401,161032,40.60861930900006,-74.11830768099996
173084525,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,18,0,18-24,M,BLACK,986632,219923,40.77032210600004,-73.99140180799998
173084523,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,30,0,45-64,M,BLACK,999010,241300,40.82898413600003,-73.94666701899997
173083124,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,60,0,25-44,F,WHITE,995334,149822,40.57790406700008,-73.96010058899996
173081835,2017-12-29T00:00:00.000,475,,,,PL 1651601,M,M,14,1,65+,F,WHITE,986061,213320,40.75219869800003,-73.99346504499994
173081828,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,49,0,18-24,M,WHITE HISPANIC,1022947,249579,40.85163511800005,-73.86012434199995
173081827,2017-12-29T00:00:00.000,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155006,M,B,40,0,25-44,M,WHITE HISPANIC,1005041,234533,40.810398494000026,-73.92489531099994
173080640,2017-12-29T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,M,23,2,45-64,M,WHITE HISPANIC,999723,229965,40.79787150300007,-73.94411676299995
173080624,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,52,0,<18,M,BLACK HISPANIC,1013912,254446,40.86502854100007,-73.89276136399997
173090124,2017-12-29T00:00:00.000,760,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,M,20,0,45-64,M,WHITE,991562,225106,40.78454537500005,-73.97359758299996
173093906,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,73,2,18-24,M,WHITE HISPANIC,1010475,182025,40.666262679000056,-73.90547003999995
173088896,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,45-64,M,ASIAN / PACIFIC ISLANDER,984984,200116,40.71595711700007,-73.997353676
173072307,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,25,1,25-44,M,BLACK,1000414,230243,40.79863330000006,-73.94162037099994
173080633,2017-12-29T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,K,68,0,45-64,M,WHITE HISPANIC,978035,166215,40.62290428400007,-74.02238965499998
173080629,2017-12-29T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,81,2,25-44,F,BLACK,1005141,187645,40.68170250500003,-73.92467970499997
173080621,2017-12-29T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,B,47,0,25-44,M,BLACK,1023518,262173,40.88619924600005,-73.85798656499998
173080620,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,M,WHITE HISPANIC,1003508,242080,40.83111635000005,-73.93041151599994
173078315,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,25,0,45-64,M,WHITE,1000635,230119,40.79829254700008,-73.94082246699998
173074626,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,71,1,45-64,M,BLACK,998054,178678,40.657103980000045,-73.95024997899996
173070616,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,77,0,25-44,M,BLACK,997329,185005,40.67447129100003,-73.95285070199996
173081830,2017-12-29T00:00:00.000,106,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 1200800,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994
173064926,2017-12-29T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,B,44,0,25-44,M,BLACK HISPANIC,1006476,243395,40.83471867600008,-73.919682117
173064941,2017-12-29T00:00:00.000,841,"PUBLIC HEALTH LAW,UNCLASSIFIED MISDEMEANOR",364.0,OTHER STATE LAWS (NON PENAL LAW),PHL3380000,M,M,14,0,25-44,M,WHITE,986465,212195,40.74911076500007,-73.99200726699996
173064947,2017-12-29T00:00:00.000,157,RAPE 1,104.0,RAPE,PL 1303503,F,Q,112,0,<18,M,BLACK,1025420,202485,40.72236368700004,-73.85147389399998
173065420,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,13,1,18-24,M,BLACK,986553,207131,40.735211323000044,-73.99169139799993
173070110,2017-12-29T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,B,41,0,45-64,M,BLACK,1012780,236449,40.81563577600008,-73.89693055399994
173070614,2017-12-29T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,B,52,0,25-44,M,WHITE HISPANIC,1014086,254305,40.86464095300005,-73.89213291199997
173081829,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,49,0,18-24,M,BLACK,1022947,249579,40.85163511800005,-73.86012434199995
173081839,2017-12-29T00:00:00.000,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553005,F,M,1,1,45-64,M,BLACK,981689,199960,40.71552859400003,-74.00923972499999
173074624,2017-12-29T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,B,49,0,25-44,M,BLACK HISPANIC,1027430,251105,40.85580274300003,-73.84390995399998
173092311,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,109,0,45-64,M,ASIAN / PACIFIC ISLANDER,1036078,225247,40.78478344900003,-73.81284806699995
173093569,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,43,2,18-24,M,WHITE HISPANIC,1026304,236909,40.816844318000044,-73.84806933099996
173093574,2017-12-29T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,44,0,25-44,M,UNKNOWN,1007560,240475,40.82670132100003,-73.91577495499997
173093646,2017-12-29T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,52,0,25-44,F,BLACK,1017287,258338,40.875698898000046,-73.88054020399994
173093586,2017-12-29T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,M,32,0,25-44,F,BLACK,1000711,235993,40.814414915000036,-73.94053357099993
173093571,2017-12-29T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,48,0,25-44,M,BLACK HISPANIC,1013103,250303,40.85365993800008,-73.89570405599994
173093568,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,40,2,18-24,M,WHITE HISPANIC,1004992,235833,40.81396674600006,-73.92506830499997
173092310,2017-12-29T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553500,F,Q,104,0,25-44,F,BLACK,1014406,198825,40.712362272000064,-73.89122505999995
173083147,2017-12-29T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,S,120,0,18-24,M,BLACK,960345,172218,40.63935117200003,-74.08613535099995
173088888,2017-12-29T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,25,0,25-44,M,BLACK,1000598,231062,40.800880893000055,-73.94095380699997
173088887,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,25-44,M,WHITE HISPANIC,987168,213465,40.75259639100005,-73.98946951099998
173085787,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,28,2,25-44,M,BLACK HISPANIC,999029,231931,40.80326882400004,-73.94661899399993
173085763,2017-12-29T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,K,77,0,45-64,M,BLACK,1002636,183650,40.67074268900007,-73.933722285
173084535,2017-12-29T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,S,120,0,18-24,M,WHITE HISPANIC,960345,172218,40.63935117200003,-74.08613535099995
173084510,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200512,F,B,43,0,25-44,M,BLACK,1021119,238525,40.82130294000007,-73.866792719
