development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,rate_class,bill_analyzed,consumption_therms,es_commodity,underlying_utility
ASTORIA,QUEENS,ASTORIA,BLD 13,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3809686,N,36.87,Trans Gen Non-Res,Yes,77.19,UTILITY GAS,ConEd
BOULEVARD,BROOKLYN,BOULEVARD,BLD 18,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,National Grid NYC,8107299,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6097077,N,39.56,T1A TRAN RES N-Ht,Yes,54.04,UTILITY GAS,NatGrid NYC
ASTORIA,QUEENS,ASTORIA,BLD 17,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3809310,N,47.68,Trans Gen Non-Res,Yes,99.83,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 13,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3805672,N,19.17,Trans Gen Non-Res,Yes,40.14,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 17,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3797393,N,22.61,Trans Gen Non-Res,Yes,47.34,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 05,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3787872,N,58.49,Trans Gen Non-Res,Yes,122.47,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 18,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3714469,N,60.95,Trans Gen Non-Res,Yes,127.62,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 19,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3664158,N,44.24,Trans Gen Non-Res,Yes,92.62,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 03,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3628421,N,56.03,Trans Gen Non-Res,Yes,117.32,UTILITY GAS,ConEd
BOYNTON AVENUE REHAB,BRONX,BOYNTON AVENUE REHAB,BLD 03,NONE,BLD 03,346,767,B034600,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8077139,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3048681,N,134.18,Trans Gen Non-Res,Yes,156.0,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 01,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3517279,N,43.25,Trans Gen Non-Res,Yes,90.57,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 19,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3415040,N,23.1,Trans Gen Non-Res,Yes,48.37,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 16,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3401415,N,43.75,Trans Gen Non-Res,Yes,91.6,UTILITY GAS,ConEd
BRACETTI PLAZA,MANHATTAN,BRACETTI PLAZA,,Not Applicable,,264,379,M026400,FEDERAL,NY005012920P,EAST COAST POWER & GAS,8192204,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416010180008,N,117.01,,Yes,384.0,BROKERED GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 20,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3387852,N,4.42,Trans Gen Non-Res,Yes,9.26,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 21,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3384615,N,44.24,Trans Gen Non-Res,Yes,92.62,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 03,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3365774,N,39.32,Trans Gen Non-Res,Yes,82.33,UTILITY GAS,ConEd
BREUKELEN,BROOKLYN,BREUKELEN,BLD 04,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,261710,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
ASTORIA,QUEENS,ASTORIA,BLD 01,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3295907,N,32.44,Trans Gen Non-Res,Yes,67.92,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 15,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3261720,N,6.39,Trans Gen Non-Res,Yes,13.38,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 18,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3250117,N,7.86,Trans Gen Non-Res,Yes,16.47,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 15,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3218152,N,19.17,Trans Gen Non-Res,Yes,40.14,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 18,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3214326,N,55.54,Trans Gen Non-Res,Yes,116.3,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 04,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3193148,N,28.51,Trans Gen Non-Res,Yes,59.69,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 04,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3193138,N,39.32,Trans Gen Non-Res,Yes,82.33,UTILITY GAS,ConEd
BREUKELEN,BROOKLYN,BREUKELEN,BLD 19,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,893553,N,96.07,T1A TRAN RES N-Ht,Yes,131.97,UTILITY GAS,NatGrid NYC
ASTORIA,QUEENS,ASTORIA,BLD 02,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3183912,N,15.24,Trans Gen Non-Res,Yes,31.9,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 02,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3183907,N,28.51,Trans Gen Non-Res,Yes,59.69,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 20,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3180798,N,44.24,Trans Gen Non-Res,Yes,92.62,UTILITY GAS,ConEd
BREUKELEN,BROOKLYN,BREUKELEN,BLD 30,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,897758,N,74.13,T1A TRAN RES N-Ht,Yes,101.83,UTILITY GAS,NatGrid NYC
ASTORIA,QUEENS,ASTORIA,BLD 21,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3177323,N,12.29,Trans Gen Non-Res,Yes,25.73,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 15,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3176962,N,30.47,Trans Gen Non-Res,Yes,63.81,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 05,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3176920,N,17.2,Trans Gen Non-Res,Yes,36.02,UTILITY GAS,ConEd
BREUKELEN,BROOKLYN,BREUKELEN,BLD 30,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,898123,N,32.52,T1A TRAN RES N-Ht,Yes,44.68,UTILITY GAS,NatGrid NYC
ASTORIA,QUEENS,ASTORIA,BLD 06,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3176366,N,37.36,Trans Gen Non-Res,Yes,78.22,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 16,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3170043,N,15.24,Trans Gen Non-Res,Yes,31.9,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 06,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3128931,N,58.49,Trans Gen Non-Res,Yes,122.47,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 18,NONE,,26,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8160533,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3121770,N,25.56,Trans Gen Non-Res,Yes,53.52,UTILITY GAS,ConEd
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 02,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107052,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,2871433,N,67.39,T1A TRAN RES N-Ht,Yes,56.05,UTILITY GAS,NatGrid NYC
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 02,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107052,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,2767633,N,97.33,T1A TRAN RES N-Ht,Yes,80.95,UTILITY GAS,NatGrid NYC
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 04,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107045,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,2871452,N,103.71,T1A TRAN RES N-Ht,Yes,85.2,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 18,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4647611,N,35.55,T1A TRAN RES N-Ht,Yes,48.84,UTILITY GAS,NatGrid NYC
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 04,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107045,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,2767637,N,58.18,T1A TRAN RES N-Ht,Yes,47.8,UTILITY GAS,NatGrid NYC
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 01,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107044,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5124737,N,11.32,T1A TRAN RES N-Ht,Yes,12.41,UTILITY GAS,NatGrid NYC
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 01,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107044,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4862328,N,293.45,T1A TRAN RES N-Ht,Yes,321.59,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 17,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5179241,N,53.71,T1A TRAN RES N-Ht,Yes,73.78,UTILITY GAS,NatGrid NYC
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 03,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107042,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6411441,N,93.22,T1A TRAN RES N-Ht,Yes,96.31,UTILITY GAS,NatGrid NYC
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 03,AMR,,228,355,K022800,FEDERAL,NY005012100P,National Grid NYC,8107042,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5091522,N,160.37,T1A TRAN RES N-Ht,Yes,165.69,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 09,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107050,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,471390,N,123.65,T1A TRAN RES N-Ht,Yes,111.93,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 29,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5565032,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 09,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107050,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,471384,N,65.25,T1A TRAN RES N-Ht,Yes,59.07,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 08,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107049,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5106931,N,28.34,T1A TRAN RES N-Ht,Yes,19.64,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 08,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107049,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,211536,N,104.4,T1A TRAN RES N-Ht,Yes,72.36,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 10,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107047,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,994074,N,9.82,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 10,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107047,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,218930,N,9.82,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 07,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107041,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4655854,N,154.07,T1A TRAN RES N-Ht,Yes,122.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 07,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107041,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,993994,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 10,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6011705,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 06,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107040,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,55755891,N,142.69,T1A TRAN RES N-Ht,Yes,106.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 06,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107040,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5575894,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 05,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107038,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4655645,N,72.0,T1A TRAN RES N-Ht,Yes,64.34,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 22,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6395495,N,55.97,T1A TRAN RES N-Ht,Yes,76.89,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 05,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107038,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4655644,N,112.64,T1A TRAN RES N-Ht,Yes,100.66,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 04,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107037,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4655416,N,128.48,T1A TRAN RES N-Ht,Yes,86.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 04,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107037,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,3212980,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 27,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6598254,N,107.41,T1A TRAN RES N-Ht,Yes,147.55,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 03,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107036,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4801328,N,25.97,T1A TRAN RES N-Ht,Yes,22.73,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 03,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107036,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4801324,Y,152.27,T1A TRAN RES N-Ht,Yes,133.27,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 02,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107035,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5594530,N,16.4,T1A TRAN RES N-Ht,Yes,11.37,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 02,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107035,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5150216,N,116.34,T1A TRAN RES N-Ht,Yes,80.63,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 01,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107033,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6137045,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 01,AMR,,210,325,K021000,FEDERAL,NY005012100P,National Grid NYC,8107033,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6130483,N,134.16,T1A TRAN RES N-Ht,Yes,94.0,UTILITY GAS,NatGrid NYC
830 AMSTERDAM AVENUE,MANHATTAN,AMSTERDAM AVENUE,,Not Applicable,,150,258,M015000,FEDERAL,NY005010820P,EAST COAST POWER & GAS,8192354,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416060100005,N,169.41,,Yes,556.0,BROKERED GAS,ConEd
BREUKELEN,BROOKLYN,BREUKELEN,BLD 11,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,9603273,N,0.76,T1A TRAN RES N-Ht,Yes,1.04,UTILITY GAS,NatGrid NYC
830 AMSTERDAM AVENUE,MANHATTAN,AMSTERDAM AVENUE,BLD 01,NONE,,150,258,M015000,FEDERAL,NY005010820P,CONSOLIDATED EDISON COMPANY OF NY,8075829,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3798918,Y,190.49,Trans Gen Non-Res,Yes,338.97,UTILITY GAS,ConEd
830 AMSTERDAM AVENUE,MANHATTAN,AMSTERDAM AVENUE,BLD 01,NONE,,150,258,M015000,FEDERAL,NY005010820P,CONSOLIDATED EDISON COMPANY OF NY,8075829,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3691302,Y,121.96,Trans Gen Non-Res,Yes,217.03,UTILITY GAS,ConEd
AMSTERDAM ADDITION,MANHATTAN,AMSTERDAM ADDITION,,Not Applicable,,187,453,M018700,MIXED FINANCE/LLC1,NY005021870P,EAST COAST POWER & GAS,8192350,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416050160001,N,154.48,,Yes,507.0,BROKERED GAS,ConEd
BREVOORT,BROOKLYN,BREVOORT,BLD 05,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,261941,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
AMSTERDAM ADDITION,MANHATTAN,AMSTERDAM ADDITION,BLD 01,NONE,,187,453,M018700,MIXED FINANCE/LLC1,NY005021870P,CONSOLIDATED EDISON COMPANY OF NY,8074713,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3521972,N,70.36,Trans Gen Non-Res,Yes,122.88,UTILITY GAS,ConEd
AMSTERDAM ADDITION,MANHATTAN,AMSTERDAM ADDITION,BLD 01,NONE,,187,453,M018700,MIXED FINANCE/LLC1,NY005021870P,CONSOLIDATED EDISON COMPANY OF NY,8074713,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3318424,N,219.95,Trans Gen Non-Res,Yes,384.12,UTILITY GAS,ConEd
