development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,rate_class,bill_analyzed,consumption_therms,es_commodity,underlying_utility
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 05,NONE,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8075302,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3231318,N,704.45,Trans Res MultiDwell Heat,Exception,955.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 47,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106881,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06284271,Y,155.13,T3 TRAN MULT FAM,Yes,250.0,UTILITY GAS,NatGrid NYC
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 04,AMR,,271.0,390,K027100,FEDERAL,NY005012430P,National Grid NYC,8106865,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,05237367,N,618.78,T3 TRAN MULT FAM,Yes,1381.0,UTILITY GAS,NatGrid NYC
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 19,NONE,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8075165,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3591159,N,192.79,Trans Res MultiDwell Heat,Yes,220.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 31,Not Applicable,,303.0,566,K030300,FEDERAL,NY005012470P,DIRECT ENERGY BUSINESS (32179),8114360,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00098922801,N,115.94,,Yes,286.0,BROKERED GAS,NatGrid NYC
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 14,AMR,,271.0,390,K027100,FEDERAL,NY005012430P,National Grid NYC,8106867,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,05170237,N,660.3,T3 TRAN MULT FAM,Yes,1510.0,UTILITY GAS,NatGrid NYC
BRYANT AVENUE-EAST 174TH STREET,BRONX,BRYANT AVENUE-EAST 174TH STREET,BLD 01,Not Applicable,,235.0,352,B023500,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8186708,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416120610002,N,685.74,,Yes,1694.0,BROKERED GAS,ConEd
GLEBE AVENUE-WESTCHESTER AVENUE,BRONX,GLEBE AVENUE-WESTCHESTER AVENUE,BLD 01,NONE,,225.0,342,B022500,FEDERAL,NY005010670P,CONSOLIDATED EDISON COMPANY OF NY,8080233,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3434006,N,795.22,Trans Gen Non-Res,Yes,1624.0,UTILITY GAS,ConEd
FHA REPOSSESSED HOUSES (GROUP I),FHA,FHA REPOSSESSED HOUSES (GROUP I),178-14 BAISLEY BOULEVARD,AMR,,209.0,324,Q020900,FEDERAL,NY005012090P,National Grid NYC,8068305,2019-08,2019-07-19T00:00:00.000,2019-08-20T00:00:00.000,32,5474379,N,32.6,T1B TRAN RES HEAT,Yes,9.0,UTILITY GAS,NatGrid NYC
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 12,Not Applicable,,271.0,390,K027100,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114317,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00068915310,N,561.88,,Yes,1386.0,BROKERED GAS,NatGrid NYC
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 11,Not Applicable,,271.0,390,K027100,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114314,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00068915000,N,616.21,,Yes,1520.0,BROKERED GAS,NatGrid NYC
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 25,NONE,"BLD 5-9,14,22-30",11.0,208,B001100,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,8189777,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3389016,N,2441.53,Trans Res MultiDwell Heat Dual,Yes,3632.0,UTILITY GAS,ConEd
FHA REPOSSESSED HOUSES (GROUP III),FHA,FHA REPOSSESSED HOUSES (GROUP III),100-38 FRANCIS LEWIS BOULEVARD,AMR,,213.0,340,Q021300,FEDERAL,NY005012090P,National Grid NYC,8140805,2019-08,2019-08-13T00:00:00.000,2019-09-12T00:00:00.000,30,5330432,N,36.17,T1B TRAN RES HEAT,Yes,13.0,UTILITY GAS,NatGrid NYC
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 09,Not Applicable,,271.0,390,K027100,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114315,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00068915100,N,536.34,,Yes,1323.0,BROKERED GAS,NatGrid NYC
CLAREMONT REHAB (GROUP 5),BRONX,CLAREMONT REHAB (GROUP 5),BLD 02,NONE,,336.0,752,B033600,FEDERAL,NY005013080P,CONSOLIDATED EDISON COMPANY OF NY,8077258,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3956614,Y,1101.23,Trans Res MultiDwell Heat,Yes,1525.0,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 11,Not Applicable,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8186912,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416033931007,N,208.07,,Yes,514.0,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 10,NONE,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8074439,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3192757,N,21.96,Trans Res MultiDwell Heat,Yes,0.0,UTILITY GAS,ConEd
FHA REPOSSESSED HOUSES (GROUP IX),FHA,FHA REPOSSESSED HOUSES (GROUP IX),182 ADELPHI STREET,AMR,,283.0,376,Q028300,FEDERAL,NY005012090P,National Grid NYC,8140810,2019-08,2019-08-12T00:00:00.000,2019-09-11T00:00:00.000,30,337326,N,48.26,T1B TRAN RES HEAT,Yes,23.0,UTILITY GAS,NatGrid NYC
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 07,Not Applicable,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8186915,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416034300004,N,180.54,,Yes,446.0,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 09,NONE,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8074415,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3661323,N,21.96,Trans Res MultiDwell Heat,Exception,0.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 43,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106884,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06125581,Y,168.43,T3 TRAN MULT FAM,Yes,280.0,UTILITY GAS,NatGrid NYC
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 13,Not Applicable,,271.0,390,K027100,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114316,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00068915200,N,674.59,,Yes,1664.0,BROKERED GAS,NatGrid NYC
FHA REPOSSESSED HOUSES (GROUP IX),FHA,FHA REPOSSESSED HOUSES (GROUP IX),71 WAVERLY AVENUE,AMR,,283.0,376,Q028300,FEDERAL,NY005012090P,National Grid NYC,8140822,2019-08,2019-08-12T00:00:00.000,2019-09-11T00:00:00.000,30,5304038,N,62.76,T1B TRAN RES HEAT,Yes,35.0,UTILITY GAS,NatGrid NYC
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 40,Not Applicable,,303.0,566,K030300,FEDERAL,NY005012470P,DIRECT ENERGY BUSINESS (32179),8114362,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00098923021,N,79.05,,Yes,195.0,BROKERED GAS,NatGrid NYC
CLAREMONT REHAB (GROUP 5),BRONX,CLAREMONT REHAB (GROUP 5),BLD 02,Not Applicable,,336.0,752,B033600,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8186818,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416208601006,N,617.33,,Yes,1525.0,BROKERED GAS,ConEd
BOSTON ROAD PLAZA,BRONX,BOSTON ROAD PLAZA,BLD 02 - Community Center,AMR,,189.0,304,B218900,FEDERAL,NY005010390P,CONSOLIDATED EDISON COMPANY OF NY,8079030,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3591216,N,106.49,Trans Non-Res Heat,Yes,106.0,UTILITY GAS,ConEd
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 10,Not Applicable,,271.0,390,K027100,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114318,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00068915400,N,458.91,,Yes,1132.0,BROKERED GAS,NatGrid NYC
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 33,NONE,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8072750,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3267843,N,335.48,Trans Res MultiDwell Heat,Yes,425.0,UTILITY GAS,ConEd
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 05,AMR,,324.0,758,K032400,FEDERAL,NY005012470P,National Grid NYC,8106975,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06943631,N,482.71,T3 TRAN MULT FAM,Yes,988.0,UTILITY GAS,NatGrid NYC
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 04,Not Applicable,,271.0,390,K027100,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114319,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00068915500,N,559.86,,Yes,1381.0,BROKERED GAS,NatGrid NYC
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 34,Not Applicable,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8186928,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416035931005,N,142.89,,Yes,353.0,BROKERED GAS,ConEd
FHA REPOSSESSED HOUSES (GROUP IX),FHA,FHA REPOSSESSED HOUSES (GROUP IX),367 DOUGLASS STREET,AMR,,283.0,376,Q028300,FEDERAL,NY005012090P,National Grid NYC,8140794,2019-08,2019-08-06T00:00:00.000,2019-09-07T00:00:00.000,32,1116159,N,47.1,T1B TRAN RES HEAT,Yes,21.0,UTILITY GAS,NatGrid NYC
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 25,Not Applicable,,11.0,208,B001100,FEDERAL,NY005012800P,EAST COAST POWER & GAS,8186741,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416145020005,N,1470.25,,Yes,3632.0,BROKERED GAS,ConEd
BRYANT AVENUE-EAST 174TH STREET,BRONX,BRYANT AVENUE-EAST 174TH STREET,BLD 01,NONE,,235.0,352,B023500,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080954,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3604198,N,826.87,Trans Gen Non-Res,Yes,1694.0,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 28,NONE,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8075069,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3267671,N,217.14,Trans Res MultiDwell Heat,Yes,255.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 51 - Community Center,Not Applicable,Community Center,303.0,566,K230300,FEDERAL,NY005012470P,DIRECT ENERGY BUSINESS (32179),8114364,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00098937061,N,25.95,,Exception,64.0,BROKERED GAS,NatGrid NYC
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 42,NONE,BLD 31-46,11.0,208,B001100,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,8189806,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3516104,N,2032.64,Trans Res MultiDwell Heat Dual,Yes,2863.0,UTILITY GAS,ConEd
BORINQUEN PLAZA II,BROOKLYN,BORINQUEN PLAZA II,BLD 14,Not Applicable,,271.0,390,K027100,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114320,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00068915600,N,612.15,,Yes,1510.0,BROKERED GAS,NatGrid NYC
BOSTON ROAD PLAZA,BRONX,BOSTON ROAD PLAZA,,Not Applicable,,189.0,304,B018900,FEDERAL,NY005010390P,EAST COAST POWER & GAS,8186785,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416167800003,N,1767.79,,Yes,4367.0,BROKERED GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 27,AMR,BLD 27,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106886,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,05594516,N,88.97,T3 TRAN MULT FAM,Yes,101.0,UTILITY GAS,NatGrid NYC
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 02,AMR,,302.0,565,K030200,FEDERAL,NY005012470P,National Grid NYC,8107224,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,04801163,N,140.46,T3 TRAN MULT FAM,Yes,217.0,UTILITY GAS,NatGrid NYC
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 28,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106888,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06056148,Y,182.64,T3 TRAN MULT FAM,Yes,312.0,UTILITY GAS,NatGrid NYC
FHA REPOSSESSED HOUSES (GROUP IX),FHA,FHA REPOSSESSED HOUSES (GROUP IX),341 BERRIMAN STREET,AMR,,283.0,376,Q028300,FEDERAL,NY005012090P,National Grid NYC,8141820,2019-08,2019-08-14T00:00:00.000,2019-09-13T00:00:00.000,30,115063,N,77.26,T1B TRAN RES HEAT,Yes,47.0,UTILITY GAS,NatGrid NYC
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 15,Not Applicable,,11.0,208,B001100,FEDERAL,NY005012800P,EAST COAST POWER & GAS,8186747,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416149040009,N,2379.85,,Yes,5879.0,BROKERED GAS,ConEd
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 42,Not Applicable,,11.0,208,B001100,FEDERAL,NY005012800P,EAST COAST POWER & GAS,8186742,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416145030004,N,1158.96,,Yes,2863.0,BROKERED GAS,ConEd
BOSTON ROAD PLAZA,BRONX,BOSTON ROAD PLAZA,BLD 02 - Community Center,Not Applicable,Community Center,189.0,304,B218900,FEDERAL,NY005010390P,EAST COAST POWER & GAS,8186784,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416167505008,N,42.91,,Yes,106.0,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,Not Applicable,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8186944,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416037331006,N,115.37,,Yes,285.0,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,Not Applicable,,377.0,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8186945,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416037432002,N,209.69,,Yes,518.0,BROKERED GAS,ConEd
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 01,AMR,,302.0,565,K030200,FEDERAL,NY005012470P,National Grid NYC,8107226,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,04801517,N,126.71,T3 TRAN MULT FAM,Yes,186.0,UTILITY GAS,NatGrid NYC
FHA REPOSSESSED HOUSES (GROUP IX),FHA,FHA REPOSSESSED HOUSES (GROUP IX),353 BERRIMAN STREET,AMR,,283.0,376,Q028300,FEDERAL,NY005012090P,National Grid NYC,8141808,2019-08,2019-08-14T00:00:00.000,2019-09-13T00:00:00.000,30,4544633,N,73.63,T1B TRAN RES HEAT,Yes,44.0,UTILITY GAS,NatGrid NYC
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 03,AMR,,324.0,758,K032400,FEDERAL,NY005012470P,National Grid NYC,8106973,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06943607,Y,559.57,T3 TRAN MULT FAM,Yes,1197.0,UTILITY GAS,NatGrid NYC
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,NONE,,389.0,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8076492,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3267774,N,55.46,Trans Res MultiDwell Heat,Yes,39.0,UTILITY GAS,ConEd
FHA REPOSSESSED HOUSES (GROUP IX),FHA,FHA REPOSSESSED HOUSES (GROUP IX),349 BERRIMAN STREET,AMR,,283.0,376,Q028300,FEDERAL,NY005012090P,National Grid NYC,8141816,2019-08,2019-08-14T00:00:00.000,2019-09-13T00:00:00.000,30,2448503,N,111.82,T1B TRAN RES HEAT,Yes,121.0,UTILITY GAS,NatGrid NYC
BOSTON ROAD PLAZA,BRONX,BOSTON ROAD PLAZA,BLD 01,AMR,BLD 1-2,189.0,304,B018900,FEDERAL,NY005010390P,CONSOLIDATED EDISON COMPANY OF NY,8079019,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,6900011,Y,1597.83,Trans Res MultiDwell Heat Dual,Yes,2074.74,UTILITY GAS,ConEd
BOSTON ROAD PLAZA,BRONX,BOSTON ROAD PLAZA,BLD 01,AMR,BLD 1-2,189.0,304,B018900,FEDERAL,NY005010390P,CONSOLIDATED EDISON COMPANY OF NY,8079019,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,6900185,Y,1765.35,Trans Res MultiDwell Heat Dual,Yes,2292.26,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,NONE,,389.0,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8074928,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3563924,N,100.2,Trans Res MultiDwell Heat,Yes,87.0,UTILITY GAS,ConEd
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,BLD 15,NONE,"BLD 1-4,10-13,15-21",11.0,208,B001100,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,8189809,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3979684,N,3617.67,Trans Res MultiDwell Heat Dual,Yes,5879.0,UTILITY GAS,ConEd
BOULEVARD,BROOKLYN,BOULEVARD,BLD 20,AMR,BLD 1-18,46.0,637,K004600,MIXED FINANCE/LLC2,NY005020460P,National Grid NYC,8107296,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,09129437,N,6551.45,T3 TRAN MULT FAM,Yes,20066.1,UTILITY GAS,NatGrid NYC
BOSTON SECOR,BRONX,BOSTON SECOR,BLD 01,NONE,BLD 1-4,138.0,254,B013800,FEDERAL,NY005011380P,CONSOLIDATED EDISON COMPANY OF NY,8189818,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3383793,N,9052.34,Trans Res MultiDwell Heat Dual,Yes,15850.0,UTILITY GAS,ConEd
CLINTON,MANHATTAN,CLINTON,BLD 04,Not Applicable,,123.0,245,M012300,FEDERAL,NY005001230P,EAST COAST POWER & GAS,8186952,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416039703004,N,9651.36,,Yes,23842.0,BROKERED GAS,ConEd
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 01,AMR,,324.0,758,K032400,FEDERAL,NY005012470P,National Grid NYC,8106977,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06943830,N,440.53,T3 TRAN MULT FAM,Yes,893.0,UTILITY GAS,NatGrid NYC
BOSTON SECOR,BRONX,BOSTON SECOR,BLD 01,Not Applicable,,138.0,254,B013800,FEDERAL,NY005011380P,EAST COAST POWER & GAS,8186789,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416174700006,N,6582.93,,Yes,16262.0,BROKERED GAS,ConEd
BRYANT AVENUE-EAST 174TH STREET,BRONX,BRYANT AVENUE-EAST 174TH STREET,BLD 01,NONE,,235.0,352,B023500,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080951,2019-08,2019-06-24T00:00:00.000,2019-08-22T00:00:00.000,59,3523590,Y,45.03,Trans Res MultiDwell Heat,Exception,8.0,UTILITY GAS,ConEd
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 04,AMR,,324.0,758,K032400,FEDERAL,NY005012470P,National Grid NYC,8106981,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,05965449,N,723.05,T3 TRAN MULT FAM,Yes,1705.0,UTILITY GAS,NatGrid NYC
CONEY ISLAND,BROOKLYN,CONEY ISLAND,BLD 03,AMR,BLD 1-5,94.0,671,K009400,FEDERAL,NY005011700P,National Grid NYC,8107374,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,04623257,N,9380.72,T3 TRAN MULT FAM,Exception,28608.0,UTILITY GAS,NatGrid NYC
BOULEVARD,BROOKLYN,BOULEVARD,BLD 20,AMR,,46.0,637,K004600,MIXED FINANCE/LLC2,NY005020460P,National Grid NYC,8107296,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,09129438,N,5606.51,T3 TRAN MULT FAM,Yes,17171.9,UTILITY GAS,NatGrid NYC
BOYNTON AVENUE REHAB,BRONX,BOYNTON AVENUE REHAB,BLD 01,NONE,BLD 01,346.0,767,B034600,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8077145,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3537905,N,254.05,Trans Res MultiDwell Heat,Yes,308.0,UTILITY GAS,ConEd
BRACETTI PLAZA,MANHATTAN,BRACETTI PLAZA,BLD 01,Not Applicable,,264.0,379,M026400,FEDERAL,NY005012920P,EAST COAST POWER & GAS,8186834,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416010190007,N,1082.85,,Yes,2675.0,BROKERED GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 37,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106892,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,53659879,N,134.7,T3 TRAN MULT FAM,Yes,204.0,UTILITY GAS,NatGrid NYC
SEWARD PARK EXTENSION,MANHATTAN,SEWARD PARK EXTENSION,BLD 02,NONE,,192.0,312,M019200,FEDERAL,NY005011000P,CONSOLIDATED EDISON COMPANY OF NY,8085763,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,2544597,N,3364.69,Trans Res MultiDwell Heat Dual,Yes,4339.0,UTILITY GAS,ConEd
CLINTON,MANHATTAN,CLINTON,BLD 04,NONE,"BLD 1-4, 7",123.0,245,M012300,FEDERAL,NY005001230P,CONSOLIDATED EDISON COMPANY OF NY,8189992,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,2937439,N,13019.87,Trans Res MultiDwell Heat Dual,Yes,23842.0,UTILITY GAS,ConEd
GRAMPION,MANHATTAN,GRAMPION,BLD 01,AMR,,281.0,507,M028100,FEDERAL,NY005010300P,CONSOLIDATED EDISON COMPANY OF NY,8075467,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,2486684,Y,652.93,Trans Res MultiDwell Heat,Yes,881.0,UTILITY GAS,ConEd
FHA REPOSSESSED HOUSES (GROUP IX),FHA,FHA REPOSSESSED HOUSES (GROUP IX),458 ATKINS AVENUE,AMR,,283.0,376,Q028300,FEDERAL,NY005012090P,National Grid NYC,8062456,2019-08,2019-07-17T00:00:00.000,2019-08-19T00:00:00.000,33,2446216,N,45.31,T1B TRAN RES HEAT,Yes,19.0,UTILITY GAS,NatGrid NYC
HARRISON AVENUE REHAB (GROUP A),BRONX,HARRISON AVENUE REHAB (GROUP A),BLD 01,Not Applicable,,347.0,772,B034700,FEDERAL,NY005013410P,EAST COAST POWER & GAS,8186771,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416159201004,N,362.71,,Exception,896.0,BROKERED GAS,ConEd
FHA REPOSSESSED HOUSES (GROUP VI),FHA,FHA REPOSSESSED HOUSES (GROUP VI),116-31 FARMERS BOULEVARD,AMR,,273.0,395,Q027300,FEDERAL,NY005012090P,National Grid NYC,8140827,2019-08,2019-08-12T00:00:00.000,2019-09-11T00:00:00.000,30,4205041,N,57.91,T1B TRAN RES HEAT,Yes,31.0,UTILITY GAS,NatGrid NYC
FIORENTINO PLAZA,BROOKLYN,FIORENTINO PLAZA,BLD 08,Not Applicable,,207.0,375,K020700,FEDERAL,NY005012610P,DIRECT ENERGY BUSINESS (32179),8114496,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00508910000,N,3361.58,,Yes,8292.0,BROKERED GAS,NatGrid NYC
SHELTON HOUSE,QUEENS,SHELTON HOUSE,BLD 01,AMR,BLD 1,279.0,505,Q027900,FEDERAL,NY005010910P,National Grid NYC,8107322,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,04829151,N,53.01,T3 TRAN MULT FAM,Yes,20.0,UTILITY GAS,NatGrid NYC
