project_id,project_name,program_group,project_start_date,project_completion_date,building_id,house_number,street_name,borough,postcode,bbl,bin,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
66189,540 FULTON STREET,Multifamily Incentives Program,2018-12-07T00:00:00.000,,981950.0,540,FULTON STREET,Brooklyn,11201.0,3001610018.0,,BK-02,33.0,37.0,BK38,40.689011,-73.981228,40.68878,-73.98152,,New Construction,No,Non Prevailing Wage,0,0,28,0,0,0,13,9,5,1,0,0,0,0,28,0,28,318
66005,FOREST HILLS MHA HDFC.HRP.FY19,Multifamily Finance Program,2018-12-06T00:00:00.000,,519642.0,62-27,108 STREET,Queens,11375.0,4021590002.0,4432109.0,QN-06,29.0,745.0,QN17,40.736351,-73.851347,40.73676,-73.849802,,Preservation,No,Non Prevailing Wage,91,44,7,0,0,0,11,47,60,24,0,0,0,0,142,0,142,142
66005,FOREST HILLS MHA HDFC.HRP.FY19,Multifamily Finance Program,2018-12-06T00:00:00.000,,812161.0,108-53,62 DRIVE,Queens,11375.0,4021590002.0,4432113.0,QN-06,29.0,745.0,QN17,40.736118,-73.849547,40.73676,-73.849802,,Preservation,No,Non Prevailing Wage,89,48,7,0,0,0,12,48,60,24,0,0,0,0,144,0,144,144
66005,FOREST HILLS MHA HDFC.HRP.FY19,Multifamily Finance Program,2018-12-06T00:00:00.000,,955177.0,110-01,62 DRIVE,Queens,11375.0,4021590002.0,4432110.0,QN-06,29.0,745.0,QN17,40.736372,-73.848731,40.73676,-73.849802,,Preservation,No,Non Prevailing Wage,107,30,7,0,0,0,12,48,60,24,0,0,0,0,144,0,144,144
66571,50-11 QUEENS BLVD,Multifamily Incentives Program,2018-12-06T00:00:00.000,,981262.0,50-11,QUEENS BOULEVARD,Queens,11377.0,4013190021.0,,QN-02,26.0,25302.0,QN31,40.742717,-73.914775,40.74308,-73.914255,,New Construction,No,Non Prevailing Wage,0,0,14,0,0,0,2,8,4,0,0,0,0,0,14,0,14,75
61967,ACACIA. 128 EAST 112TH ST. VIRGINIA HOUSE,Multifamily Finance Program,2018-12-05T00:00:00.000,,19431.0,124,EAST 112 STREET,Manhattan,10029.0,1016390062.0,1052223.0,MN-11,8.0,172.0,MN33,40.79631,-73.944059,40.79614,-73.944268,,Preservation,No,Prevailing Wage,56,0,0,0,0,1,55,2,0,0,0,0,0,0,57,0,57,57
67966,CONFIDENTIAL,Homeowner Assistance Program,2018-12-05T00:00:00.000,2019-04-02T00:00:00.000,,----,----,Bronx,,,,BX-07,11.0,,,,,,,2019-04-02T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3
68005,CONFIDENTIAL,Homeowner Assistance Program,2018-12-05T00:00:00.000,2018-12-05T00:00:00.000,,----,----,Bronx,,,,BX-09,18.0,,,,,,,2018-12-05T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
68059,21-34 BROADWAY APARTMENTS,Multifamily Incentives Program,2018-11-28T00:00:00.000,,640419.0,21-34,BROADWAY,Queens,11106.0,4005550029.0,4006399.0,QN-01,22.0,45.0,QN70,40.765093,-73.931472,40.7644,-73.930747,,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,0,6,6,0,0,0,0,0,12,0,12,37
67493,111 VARICK STREET,Multifamily Incentives Program,2018-11-27T00:00:00.000,,986507.0,111,VARICK STREET,Manhattan,10013.0,1005780071.0,,MN-02,3.0,37.0,MN24,40.724496,-74.006029,40.72459,-74.006314,,New Construction,No,Non Prevailing Wage,0,3,22,0,0,0,7,12,6,0,0,0,0,0,25,0,25,100
67989,CONFIDENTIAL,Homeowner Assistance Program,2018-11-27T00:00:00.000,2018-11-27T00:00:00.000,,----,----,Bronx,,,,BX-10,13.0,,,,,,,2018-11-27T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
68058,920 PACIFIC STREET APARTMENTS,Multifamily Incentives Program,2018-11-27T00:00:00.000,,980601.0,920,PACIFIC STREET,Brooklyn,11238.0,3011320020.0,3325240.0,BK-08,35.0,203.0,BK64,40.679992,-73.963106,40.67975,-73.963146,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,2018-11-26T00:00:00.000,,211017.0,54,BOERUM STREET,Brooklyn,11206.0,3030770001.0,3327971.0,BK-01,34.0,491.0,BK90,40.705512,-73.947161,40.70453,-73.946891,,Preservation,No,Non Prevailing Wage,0,143,243,0,0,1,43,195,128,21,0,0,0,0,0,387,387,387
49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,2018-11-26T00:00:00.000,,211018.0,91,BOERUM STREET,Brooklyn,11206.0,3030600075.0,3071200.0,BK-01,34.0,505.0,BK90,40.705676,-73.945513,40.70611,-73.945552,,Preservation,No,Non Prevailing Wage,0,146,240,0,0,1,44,194,128,21,0,0,0,0,0,387,387,387
49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,2018-11-26T00:00:00.000,,331799.0,67,MANHATTAN AVENUE,Brooklyn,11206.0,3030780001.0,3338422.0,BK-01,34.0,491.0,BK90,40.704699,-73.944525,40.70458,-73.945297,,Preservation,No,Non Prevailing Wage,0,151,235,0,0,1,43,195,128,21,0,0,0,0,0,387,387,387
49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,2018-11-26T00:00:00.000,,340170.0,30,MONTROSE AVENUE,Brooklyn,11206.0,3030580001.0,3338413.0,BK-01,34.0,511.0,BK90,40.706762,-73.949111,40.70606,-73.948982,,Preservation,No,Non Prevailing Wage,0,177,209,0,0,1,43,216,86,42,0,0,0,0,0,387,387,387
49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,2018-11-26T00:00:00.000,,807809.0,25,BOERUM STREET,Brooklyn,11206.0,3030580001.0,3338415.0,BK-01,34.0,511.0,BK90,40.705359,-73.948755,40.70606,-73.948982,,Preservation,No,Non Prevailing Wage,0,174,212,0,0,1,46,214,85,42,0,0,0,0,0,387,387,387
49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,2018-11-26T00:00:00.000,,808686.0,31,LEONARD STREET,Brooklyn,11206.0,3030770001.0,3327972.0,BK-01,34.0,491.0,BK90,40.70428,-73.946062,40.70453,-73.946891,,Preservation,No,Non Prevailing Wage,0,152,234,0,0,1,42,195,129,21,0,0,0,0,0,387,387,387
49533,LINDSAY PARK.HRP.FY18,Multifamily Finance Program,2018-11-26T00:00:00.000,,808883.0,29,MOORE STREET,Brooklyn,11206.0,3030780001.0,3338423.0,BK-01,34.0,491.0,BK90,40.703513,-73.945118,40.70458,-73.945297,,Preservation,No,Non Prevailing Wage,0,145,241,0,0,1,43,196,127,21,0,0,0,0,0,387,387,387
67982,CONFIDENTIAL,Homeowner Assistance Program,2018-11-26T00:00:00.000,2019-02-15T00:00:00.000,,----,----,Queens,,,,QN-05,30.0,,,,,,,2019-02-15T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
68055,1530 PUTNAM AVENUE APARTMENTS,Multifamily Incentives Program,2018-11-23T00:00:00.000,,966923.0,1530,PUTNAM AVENUE,Brooklyn,11237.0,3033790031.0,3393163.0,BK-04,37.0,439.0,BK77,40.697836,-73.909171,40.6977,-73.908973,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
68056,1534 PUTNAM AVENUE APARTMENTS,Multifamily Incentives Program,2018-11-23T00:00:00.000,,966925.0,1534,PUTNAM AVENUE,Brooklyn,11237.0,3033790054.0,3425122.0,BK-04,37.0,439.0,BK77,40.697856,-73.909149,40.69774,-73.908908,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,2018-11-21T00:00:00.000,,57059.0,1879,CLINTON AVENUE,Bronx,10457.0,2029500001.0,2009961.0,BX-06,17.0,36901.0,BX17,40.843471,-73.891324,40.84352,-73.891548,,Preservation,No,Non Prevailing Wage,1,16,12,0,0,1,0,5,18,6,1,0,0,0,30,0,30,30
66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,2018-11-21T00:00:00.000,,57062.0,1933,CLINTON AVENUE,Bronx,10457.0,2029500072.0,2009987.0,BX-06,17.0,36901.0,BX17,40.844428,-73.890513,40.8441,-73.891106,,Preservation,No,Non Prevailing Wage,0,4,4,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8
66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,2018-11-21T00:00:00.000,,57063.0,1935,CLINTON AVENUE,Bronx,10457.0,2029500070.0,2009986.0,BX-06,17.0,36901.0,BX17,40.844455,-73.890491,40.84419,-73.891033,,Preservation,No,Non Prevailing Wage,1,4,3,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8
66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,2018-11-21T00:00:00.000,,66001.0,601,EAST 178 STREET,Bronx,10457.0,2030680061.0,2011977.0,BX-06,17.0,373.0,BX17,40.846919,-73.892861,40.84699,-73.892684,,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,2018-11-21T00:00:00.000,,74463.0,744,EAST TREMONT AVENUE,Bronx,10457.0,2029510054.0,2009996.0,BX-06,17.0,36901.0,BX17,40.84463,-73.889562,40.84441,-73.889688,,Preservation,No,Non Prevailing Wage,0,9,8,0,0,0,0,4,9,4,0,0,0,0,17,0,17,17
66144,AQUINAS APARTMENTS LP.PLP.FY19,Multifamily Finance Program,2018-11-21T00:00:00.000,,74464.0,748,EAST TREMONT AVENUE,Bronx,10457.0,2029510056.0,2009997.0,BX-06,17.0,36901.0,BX17,40.844578,-73.889453,40.84436,-73.889566,,Preservation,No,Non Prevailing Wage,1,10,5,0,0,1,0,4,9,4,0,0,0,0,17,0,17,17
67684,56 WEST 125TH STREET,Multifamily Incentives Program,2018-11-21T00:00:00.000,,986413.0,56,WEST 125 STREET,Manhattan,10027.0,1017220059.0,1053478.0,MN-10,9.0,200.0,MN11,40.807259,-73.944288,40.80703,-73.94448,,New Construction,No,Non Prevailing Wage,0,0,24,0,0,0,5,6,13,0,0,0,0,0,24,0,24,141
67987,CONFIDENTIAL,Homeowner Assistance Program,2018-11-21T00:00:00.000,2018-11-21T00:00:00.000,,----,----,Bronx,,,,BX-08,11.0,,,,,,,2018-11-21T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
67988,CONFIDENTIAL,Homeowner Assistance Program,2018-11-21T00:00:00.000,2018-11-21T00:00:00.000,,----,----,Staten Island,,,,SI-01,,,,,,,,2018-11-21T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
67986,CONFIDENTIAL,Homeowner Assistance Program,2018-11-19T00:00:00.000,2018-11-19T00:00:00.000,,----,----,Queens,,,,QN-02,26.0,,,,,,,2018-11-19T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
67985,CONFIDENTIAL,Homeowner Assistance Program,2018-11-16T00:00:00.000,2018-11-16T00:00:00.000,,----,----,Queens,,,,QN-02,26.0,,,,,,,2018-11-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
67990,CONFIDENTIAL,Homeowner Assistance Program,2018-11-16T00:00:00.000,2018-11-16T00:00:00.000,,----,----,Bronx,,,,BX-11,13.0,,,,,,,2018-11-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
68054,37-49 81ST STREET CONDOMINIUMS,Multifamily Incentives Program,2018-11-16T00:00:00.000,2019-01-07T00:00:00.000,969148.0,37-49,81 STREET,Queens,11372.0,,,QN-03,21.0,283.0,QN28,40.749304,-73.885165,,,2019-01-07T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,6,28
67984,CONFIDENTIAL,Homeowner Assistance Program,2018-11-15T00:00:00.000,2018-11-15T00:00:00.000,,----,----,Queens,,,,QN-13,31.0,,,,,,,2018-11-15T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
65599,FAILE700LLC.HRP.FY19,Multifamily Finance Program,2018-11-14T00:00:00.000,,77389.0,700,FAILE STREET,Bronx,10474.0,2027630185.0,2006547.0,BX-02,17.0,93.0,BX27,40.814583,-73.886487,40.81476,-73.886371,,Preservation,No,Non Prevailing Wage,1,0,18,0,0,0,4,8,7,0,0,0,0,0,19,0,19,19
68053,522 EVERGREEN AVENUE APARTMENTS,Multifamily Incentives Program,2018-11-14T00:00:00.000,,290804.0,522,EVERGREEN AVENUE,Brooklyn,11221.0,3033490032.0,3076566.0,BK-04,34.0,399.0,BK78,40.691538,-73.918003,40.69135,-73.918191,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
68052,1605 NEW YORK AVENUE,Multifamily Incentives Program,2018-11-13T00:00:00.000,2019-01-09T00:00:00.000,986298.0,1605,NEW YORK AVENUE,Brooklyn,11210.0,3075610032.0,3425743.0,BK-17,45.0,784.0,BK91,40.633401,-73.944786,40.63349,-73.944498,2019-01-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,0,5,0,5,16
68050,305 STOCKHOLM STREET APARTMENTS,Multifamily Incentives Program,2018-11-09T00:00:00.000,2018-11-09T00:00:00.000,934109.0,305,STOCKHOLM STREET,Brooklyn,11237.0,3032480050.0,3342229.0,BK-04,37.0,445.0,BK77,40.702982,-73.919378,40.70309,-73.919605,2018-11-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
68051,CRESCENT IRON HOUSE,Multifamily Incentives Program,2018-11-09T00:00:00.000,,987147.0,40-05,CRESCENT STREET,Queens,11101.0,4004060024.0,4004898.0,QN-01,26.0,33.0,QN68,40.753259,-73.93814,40.75316,-73.937768,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,6,2,0,0,0,0,0,10,0,10,33
68049,434 MANHATTAN AVENUE APARTMENTS,Multifamily Incentives Program,2018-11-02T00:00:00.000,2018-11-02T00:00:00.000,966560.0,434,MANHATTAN AVENUE,Brooklyn,11222.0,3027240007.0,3425611.0,BK-01,33.0,499.0,BK76,40.719327,-73.946912,40.71939,-73.94675,2018-11-02T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,10
68033,1552 MYRTLE AVENUE APARTMENTS,Multifamily Incentives Program,2018-11-01T00:00:00.000,2019-04-05T00:00:00.000,972196.0,1552,MYRTLE AVENUE,Brooklyn,11237.0,0.0,3426800.0,BK-04,37.0,439.0,BK77,40.699491,-73.911491,40.69931,-73.911589,2019-04-05T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10
68047,70 BUSHWICK AVENUE APARTMENTS,Multifamily Incentives Program,2018-11-01T00:00:00.000,2019-01-16T00:00:00.000,978167.0,70,BUSHWICK AVENUE,Brooklyn,11211.0,3027780023.0,3330030.0,BK-01,34.0,495.0,BK90,40.712811,-73.941128,40.71274,-73.941384,2019-01-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,20
68064,SEA RISE II – NEW BAY PARK,Multifamily Incentives Program,2018-11-01T00:00:00.000,,809836.0,2750,WEST 33 STREET,Brooklyn,11224.0,3069790100.0,3253907.0,BK-13,47.0,330.0,BK21,40.578309,-74.000234,40.57792,-74.001166,,New Construction,No,Non Prevailing Wage,72,0,127,0,0,1,53,94,39,13,0,0,0,1,200,0,200,200
67942,CONFIDENTIAL,Homeowner Assistance Program,2018-10-31T00:00:00.000,2018-10-31T00:00:00.000,,----,----,Queens,,,,QN-04,21.0,,,,,,,2018-10-31T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
67944,CONFIDENTIAL,Homeowner Assistance Program,2018-10-31T00:00:00.000,2018-10-31T00:00:00.000,,----,----,Staten Island,,,,SI-02,51.0,,,,,,,2018-10-31T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
68032,18 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,2018-10-31T00:00:00.000,,969856.0,18,STANHOPE STREET,Brooklyn,11221.0,3032640018.0,3426015.0,BK-04,34.0,395.0,BK78,40.694802,-73.926211,40.69478,-73.925846,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,0,8,0,8,26
64736,DOE. 3188 VILLA AVE,Multifamily Finance Program,2018-10-30T00:00:00.000,,979673.0,3188,VILLA AVENUE,Bronx,10468.0,2033110040.0,2098417.0,BX-07,11.0,411.0,BX05,40.876776,-73.886771,40.87667,-73.886489,,New Construction,No,Prevailing Wage,41,27,0,0,0,0,60,8,0,0,0,0,0,0,68,0,68,68
68031,2004 DAVIDSON AVENUE,Multifamily Incentives Program,2018-10-30T00:00:00.000,,972224.0,2004,DAVIDSON AVENUE,Bronx,10453.0,2028630011.0,2124649.0,BX-05,14.0,243.0,BX36,40.852895,-73.909328,40.8528,-73.909125,,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,1,1,5,0,0,0,0,0,7,0,7,34
68067,1543 EAST 19TH STREET APARTMENTS,Multifamily Incentives Program,2018-10-30T00:00:00.000,2019-10-15T00:00:00.000,897241.0,1543,EAST 19 STREET,Brooklyn,11230.0,3067660086.0,,BK-14,48.0,546.0,BK43,40.612374,-73.955083,40.61255,-73.954806,2019-10-15T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,0,7,8,0,0,0,0,0,15,0,15,50
67937,CONFIDENTIAL,Homeowner Assistance Program,2018-10-29T00:00:00.000,2018-10-29T00:00:00.000,,----,----,Staten Island,,,,SI-01,,,,,,,,2018-10-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
68029,77 CLAY STREET APARTMENTS,Multifamily Incentives Program,2018-10-29T00:00:00.000,2019-03-21T00:00:00.000,966929.0,77,CLAY STREET,Brooklyn,11222.0,3024830062.0,3425149.0,BK-01,33.0,579.0,BK76,40.736647,-73.954664,40.73684,-73.95479,2019-03-21T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,0,1,1,0,0,0,3,0,3,8
68030,BUSHWICK AND EVERGREEN APARTMENTS,Multifamily Incentives Program,2018-10-29T00:00:00.000,2019-12-11T00:00:00.000,216229.0,869,BUSHWICK AVENUE,Brooklyn,11221.0,3032740001.0,3251905.0,BK-04,34.0,395.0,BK78,40.693852,-73.925927,40.69417,-73.925082,2019-12-11T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,6
68030,BUSHWICK AND EVERGREEN APARTMENTS,Multifamily Incentives Program,2018-10-29T00:00:00.000,2019-12-11T00:00:00.000,987191.0,340,EVERGREEN AVENUE,Brooklyn,11221.0,3032740001.0,3400818.0,BK-04,34.0,395.0,BK78,40.694752,-73.924833,40.69417,-73.925082,2019-12-11T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,61,0,16,11,34,0,0,0,0,0,61,0,61,217
68027,2028 DAVIDSON AVENUE,Multifamily Incentives Program,2018-10-26T00:00:00.000,,972223.0,2028,DAVIDSON AVENUE,Bronx,10453.0,2028630017.0,,BX-05,14.0,243.0,BX36,40.853348,-73.908915,40.85336,-73.908611,,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,18
68028,AVALON MIDTOWN WEST,Multifamily Incentives Program,2018-10-26T00:00:00.000,,33794.0,234,WEST 50 STREET,Manhattan,10019.0,1010210001.0,1085498.0,MN-05,3.0,125.0,MN17,40.761722,-73.984777,40.76182,-73.985817,,Preservation,No,Non Prevailing Wage,0,0,0,0,28,0,0,0,0,0,0,0,0,28,28,0,28,550
61608,RAVEN HALL TOWER,Multifamily Finance Program,2018-10-25T00:00:00.000,,985974.0,2006,SURF AVENUE,Brooklyn,11224.0,3070720002.0,3424222.0,BK-13,47.0,352.0,BK21,40.57482,-73.986829,40.57439,-73.98685,,New Construction,No,Non Prevailing Wage,0,22,193,0,0,1,50,79,54,33,0,0,0,0,216,0,216,216
67939,CONFIDENTIAL,Homeowner Assistance Program,2018-10-25T00:00:00.000,2018-10-25T00:00:00.000,,----,----,Brooklyn,,,,BK-11,47.0,,,,,,,2018-10-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
68025,287 MAPLE STREET APARTMENTS,Multifamily Incentives Program,2018-10-25T00:00:00.000,2019-04-17T00:00:00.000,332217.0,287,MAPLE STREET,Brooklyn,11225.0,3050300052.0,3425758.0,BK-09,40.0,800.0,BK60,40.660788,-73.951417,40.661,-73.95128,2019-04-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
68026,289 MAPLE STREET APARTMENTS,Multifamily Incentives Program,2018-10-25T00:00:00.000,2019-04-17T00:00:00.000,987253.0,289,MAPLE STREET,Brooklyn,11225.0,3050300051.0,3424352.0,BK-09,40.0,800.0,BK60,40.660791,-73.95137,40.661,-73.951208,2019-04-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
67803,CONFIDENTIAL,Homeowner Assistance Program,2018-10-24T00:00:00.000,2019-04-19T00:00:00.000,,----,----,Brooklyn,,,,BK-03,36.0,,,,,,,2019-04-19T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3
68023,1140 BUSHWICK AVENUE,Multifamily Incentives Program,2018-10-24T00:00:00.000,2018-12-05T00:00:00.000,977039.0,1140,BUSHWICK AVENUE,Brooklyn,11221.0,3033660041.0,3076942.0,BK-04,34.0,397.0,BK78,40.689359,-73.917912,40.68912,-73.918129,2018-12-05T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
68021,115 SUYDAM STREET,Multifamily Incentives Program,2018-10-23T00:00:00.000,2019-01-25T00:00:00.000,983900.0,115,SUYDAM STREET,Brooklyn,11221.0,3032070051.0,3426732.0,BK-04,34.0,423.0,BK78,40.698426,-73.928255,40.69859,-73.928403,2019-01-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
68022,49 ROCHESTER AVENUE APARTMENTS,Multifamily Incentives Program,2018-10-23T00:00:00.000,2019-09-09T00:00:00.000,977128.0,49,ROCHESTER AVENUE,Brooklyn,11233.0,3017090003.0,,BK-03,36.0,299.0,BK61,40.677587,-73.927499,40.6775,-73.927272,2019-09-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,7
67428,NUEVA ERA APARTMENTS,Multifamily Finance Program,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,6213.0,287,AUDUBON AVENUE,Manhattan,10033.0,1021520036.0,1063596.0,MN-12,10.0,261.0,MN36,40.847724,-73.933067,40.84771,-73.932728,2018-10-22T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,5,12,0,0,5,2,7,3,0,0,0,0,17,0,17,17
67428,NUEVA ERA APARTMENTS,Multifamily Finance Program,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,6215.0,289,AUDUBON AVENUE,Manhattan,10033.0,1021520038.0,1063597.0,MN-12,10.0,261.0,MN36,40.847779,-73.933028,40.8478,-73.932662,2018-10-22T00:00:00.000,Preservation,Yes,Non Prevailing Wage,14,1,1,0,0,1,4,3,7,2,1,0,0,0,17,0,17,17
67429,DESHLER APARTMENT,Multifamily Finance Program,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,3385.0,1871,ADAM C POWELL BOULEVARD,Manhattan,10026.0,1018230061.0,1055033.0,MN-10,9.0,216.0,MN11,40.801776,-73.953568,40.80162,-73.953182,2018-10-22T00:00:00.000,Preservation,Yes,Non Prevailing Wage,23,7,3,1,0,1,0,20,10,5,0,0,0,0,35,0,35,35
67429,DESHLER APARTMENT,Multifamily Finance Program,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,28175.0,71,ST NICHOLAS AVENUE,Manhattan,10026.0,1018230058.0,1055032.0,MN-10,9.0,216.0,MN11,40.801208,-73.95255,40.80148,-73.952878,2018-10-22T00:00:00.000,Preservation,Yes,Non Prevailing Wage,17,5,0,3,0,0,1,13,11,0,0,0,0,0,25,0,25,25
67490,MORNINGSIDE APTS.HUDMF.FY19,Multifamily Finance Program,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,37769.0,107,WEST 109 STREET,Manhattan,10025.0,1018640023.0,1056033.0,MN-07,7.0,193.0,MN09,40.801412,-73.962002,40.80166,-73.962136,2018-10-22T00:00:00.000,Preservation,Yes,Non Prevailing Wage,39,7,2,0,0,1,14,22,13,0,0,0,0,0,49,0,49,49
68020,140 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,2018-10-22T00:00:00.000,2019-01-25T00:00:00.000,977060.0,140,STANHOPE STREET,Brooklyn,11221.0,3032660023.0,3425864.0,BK-04,37.0,421.0,BK78,40.698187,-73.922893,40.69816,-73.922579,2019-01-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,9
63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,Multifamily Finance Program,2018-10-18T00:00:00.000,,927013.0,1488,NEW YORK AVENUE,Brooklyn,11210.0,3049960001.0,3336201.0,BK-17,45.0,788.0,BK42,40.636835,-73.945176,40.63665,-73.945465,,New Construction,No,Prevailing Wage,88,0,0,0,0,1,88,1,0,0,0,0,0,0,89,0,89,89
67938,CONFIDENTIAL,Homeowner Assistance Program,2018-10-18T00:00:00.000,2018-10-18T00:00:00.000,,----,----,Staten Island,,,,SI-01,49.0,,,,,,,2018-10-18T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
