,domain,indicator,dimension_category,dimension,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,defintion,source,notes
979,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity,Black non-Hispanic,*,*,*,*,*,*,*,*,*,*,*,*,*,78.8%,80.0%,81.3%,84.8%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2025
980,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity,Asian non-Hispanic,*,*,*,*,*,*,*,*,*,*,*,*,*,88.3%,88.3%,90.5%,90.4%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2026
981,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity,"Hispanic, Any Race",*,*,*,*,*,*,*,*,*,*,*,*,*,79.1%,79.3%,81.2%,84.6%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2027
982,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity,Other Race/Ethnic Group,*,*,*,*,*,*,*,*,*,*,*,*,*,84.5%,85.8%,90.3%,90.2%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2028
983,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,White non-Hispanic Male,*,*,*,*,*,*,*,*,*,*,*,*,*,85.7%,88.1%,88.1%,90.1%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2029
984,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,White non-Hispanic Female,*,*,*,*,*,*,*,*,*,*,*,*,*,84.4%,85.8%,86.4%,88.5%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2030
985,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,Black non-Hispanic Male,*,*,*,*,*,*,*,*,*,*,*,*,*,79.8%,80.7%,81.9%,84.8%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2031
986,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,Black non-Hispanic Female,*,*,*,*,*,*,*,*,*,*,*,*,*,78.0%,79.4%,80.8%,84.8%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2032
987,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,Asian non-Hispanic Male,*,*,*,*,*,*,*,*,*,*,*,*,*,88.4%,88.5%,90.8%,90.2%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2033
988,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,Asian non-Hispanic Female,*,*,*,*,*,*,*,*,*,*,*,*,*,88.1%,88.2%,90.3%,90.5%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2034
989,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,"Hispanic, Any Race Male",*,*,*,*,*,*,*,*,*,*,*,*,*,78.8%,79.6%,81.3%,84.4%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2035
990,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,"Hispanic, Any Race Female",*,*,*,*,*,*,*,*,*,*,*,*,*,79.4%,79.0%,81.1%,84.8%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2036
991,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,Other Race/Ethnic Group Male,*,*,*,*,*,*,*,*,*,*,*,*,*,86.0%,85.5%,90.4%,92.4%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2037
992,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity/Gender,Other Race/Ethnic Group Female,*,*,*,*,*,*,*,*,*,*,*,*,*,83.1%,86.0%,90.3%,88.3%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2038
993,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Household Income,1,*,*,*,*,*,*,*,*,*,*,*,*,*,53.1%,54.3%,72.3%,61.1%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2039
994,Economic Security and Mobility,Number of Jobs in the City,Borough,Queens,*,*,*,*,*,*,*,*,*,*,*,474904,493255,506911,522766,544326,555629,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
995,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Household Income,2,*,*,*,*,*,*,*,*,*,*,*,*,*,69.3%,70.3%,85.1%,76.7%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2040
