,camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,critical_flag,grade,grade_date
821,40992678,DOMINIE'S HOEK,Queens,4817,VERNON BOULEVARD,11101.0,9173534050,American,2019-09-20T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.743921106518,-73.953687681179,402.0,26.0,700.0,4000255.0,4000440002,QN31,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2019-09-20T00:00:00.000
822,50071042,CARIDAD RESTAURANT,Queens,9019,JAMAICA AVE,11421.0,7188477575,Spanish,2018-10-10T00:00:00.000,Violations were cited in the following area(s).,25.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.692892421386,-73.854448006079,409.0,32.0,1400.0,4182064.0,4088690028,QN53,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
823,50067429,L'ANGOLO RISTORANTE,Manhattan,190A,DUANE ST,10013.0,2126253333,Italian,2019-01-14T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.717415550492,-74.010392933756,101.0,1.0,3900.0,1001520.0,1001410020,MN24,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,A,2019-01-14T00:00:00.000
824,40621241,CAFFE EGIDIO,Bronx,622,EAST  187 STREET,10458.0,7182956077,Bakery,2017-02-01T00:00:00.000,Violations were cited in the following area(s).,8.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.855122018555,-73.886741454718,206.0,15.0,39100.0,2012161.0,2030740022,BX06,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,,
825,50036400,SKYVIEW DINER,Bronx,2365,WESTCHESTER AVE,10462.0,7187086665,American,2017-09-25T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.836579108698,-73.846940788083,210.0,18.0,20200.0,2041598.0,2039700003,BX59,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
826,41647870,POST NO BILLS,Brooklyn,253,BUSHWICK AVENUE,11206.0,3477213631,American,2019-06-20T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.707304941965,-73.939769111603,301.0,34.0,49300.0,3071271.0,3030640027,BK78,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,A,2019-06-20T00:00:00.000
827,50043385,EMPANADA MAMA,Manhattan,95,ALLEN ST,10002.0,2126730300,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2018-09-19T00:00:00.000,Violations were cited in the following area(s).,19.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.718554724796,-73.990721595191,103.0,1.0,1800.0,1005462.0,1004140023,MN27,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
828,50010233,EL PUNTO COLUMBIANO RESTAURANTE BAKERY,Queens,1833,COLLEGE POINT BLVD,11356.0,7189390546,Spanish,2017-05-09T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.782953489939,-73.84585846956,407.0,19.0,92500.0,4098828.0,4041280007,QN23,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,A,2017-05-09T00:00:00.000
829,50042777,NABAYA AFRICAN AMERICAN RESTUARANT,Bronx,860,MELROSE AVE,10451.0,7184012283,African,2019-09-17T00:00:00.000,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,48.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.823600481498,-73.914139904033,203.0,17.0,14100.0,2001490.0,2023820001,BX35,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,,
830,40399279,POMODORO RISTORANTE,Manhattan,229,COLUMBUS AVENUE,10023.0,2127213009,Italian,2018-09-21T00:00:00.000,Violations were cited in the following area(s).,27.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.776382651041,-73.979524220854,107.0,6.0,15700.0,1028586.0,1011230064,MN14,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,B,2018-09-21T00:00:00.000
831,50012298,KUZINA,Staten Island,1458,HYLAN BLVD,10305.0,7189804744,Greek,2019-11-12T00:00:00.000,Violations were cited in the following area(s).,25.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.592638098668,-74.087196668851,502.0,50.0,7000.0,5153770.0,5033500011,SI36,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
832,50052884,PINE TREE CAFE,Bronx,2900,SOUTHERN BLVD,10458.0,6468599856,American,2016-11-03T00:00:00.000,Violations were cited in the following area(s).,44.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Compliance Inspection,40.865677571305,-73.88331039318,227.0,15.0,33400.0,2000000.0,2032720001,BX99,02B,Hot food item not held at or above 140º F.,Y,,
833,40525767,CAPRI II PIZZA,Bronx,149,DREISER LOOP,10475.0,7186713822,Pizza,2019-07-03T00:00:00.000,Violations were cited in the following area(s).,-1.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.876515785741,-73.829918029205,210.0,12.0,46201.0,2097469.0,2051410500,BX13,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,,
834,41353927,METRO CAFE,Bronx,1200,WATERS PLACE,10461.0,7189751198,American,2019-01-15T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.842726572701,-73.838371701397,211.0,13.0,28400.0,2087151.0,2042260070,BX37,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2019-01-15T00:00:00.000
835,50044611,ROOT HILL CAFE,Brooklyn,262,4TH AVE,11215.0,9172519336,Café/Coffee/Tea,2019-05-22T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.676240555956,-73.983845236743,306.0,39.0,11900.0,3007533.0,3004480043,BK37,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,A,2019-05-22T00:00:00.000
836,41587147,MONTE'S,Brooklyn,451,CARROLL STREET,11215.0,7188527800,Italian,2017-07-22T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.677456924012,-73.987277124921,306.0,39.0,11900.0,3007508.0,3004470050,BK37,09B,Thawing procedures improper.,N,A,2017-07-22T00:00:00.000
837,41472755,WOODHUL WINEBAR,Brooklyn,644,DRIGGS AVENUE,11211.0,6468243927,American,2019-03-15T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.715001397012,-73.958628175115,301.0,34.0,55300.0,3321244.0,3023520025,BK73,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2019-03-15T00:00:00.000
838,41687515,BRANSON GOT JUICE,Manhattan,741,ST NICHOLAS AVENUE,10031.0,2122832700,"Juice, Smoothies, Fruit Salads",2018-07-17T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.825422095372,-73.943755634412,109.0,9.0,23100.0,1061479.0,1020620131,MN04,09C,Food contact surface not properly maintained.,N,,
839,40394068,JACKSON HOLE,Queens,6935,ASTORIA BOULEVARD,11370.0,7182047070,American,2018-12-04T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.767472490764,-73.89986589137,401.0,22.0,31700.0,4021784.0,4010010010,QN72,10H,Proper sanitization not provided for utensil ware washing operation.,N,A,2018-12-04T00:00:00.000
840,50038914,HARLEM NIGHTS,Manhattan,2361,7TH AVE,10030.0,4136950608,American,2019-07-31T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.817261231563,-73.942256004382,110.0,9.0,23000.0,1060015.0,1020070001,MN03,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,A,2019-07-31T00:00:00.000
841,41352978,WONG WONG NOODLE SHOP,Brooklyn,5410,8 AVENUE,11220.0,7186335633,Chinese,2019-04-17T00:00:00.000,Violations were cited in the following area(s).,5.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.638750591228,-74.006179378117,307.0,38.0,10600.0,3014820.0,3008260042,BK34,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2019-04-17T00:00:00.000
842,50078759,CABANA LATINA RESTAURANT,Manhattan,3881,BROADWAY,10032.0,2127950615,Spanish,2019-07-17T00:00:00.000,Violations were cited in the following area(s).,38.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.837314433426,-73.942505963044,112.0,7.0,24500.0,1063356.0,1021370032,MN36,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,,
843,40610000,HOP LEE KITCHEN,Brooklyn,992,MANHATTAN AVENUE,11222.0,7183894756,Chinese,2019-07-24T00:00:00.000,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,64.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.732873832445,-73.954691264639,301.0,33.0,57500.0,3064356.0,3025330067,BK76,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,,
844,40762853,GREAT N.Y. NOODLETOWN,Manhattan,28,BOWERY,10013.0,2123490923,Chinese,2017-07-18T00:00:00.000,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,52.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.714970389858,-73.99686167325,103.0,1.0,2900.0,1001801.0,1001630033,MN27,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,,
845,50002486,UN NUEVO PRICIPIO,Queens,680,SENECA AVE,11385.0,6469124515,"Juice, Smoothies, Fruit Salads",2019-11-18T00:00:00.000,Violations were cited in the following area(s).,5.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.703111986989,-73.908232940658,405.0,34.0,54900.0,4082504.0,4034530031,QN20,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2019-11-18T00:00:00.000
846,41617855,FENWICKS,Bronx,432,WEST  238 STREET,10463.0,7185434343,American,2018-03-02T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.887122358844,-73.904375770997,208.0,11.0,29500.0,2083979.0,2057702003,BX29,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,,
847,50099730,PATRON MEXICAN RESTAURANT,Bronx,835,E 152ND ST,10455.0,3477262925,Mexican,2019-11-12T00:00:00.000,Violations were cited in the following area(s).,26.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.815234909866,-73.904241020969,201.0,17.0,7900.0,2004919.0,2026750001,BX34,04A,Food Protection Certificate not held by supervisor of food operations.,Y,N,
848,50016752,TBAAR,Brooklyn,5912,FORT HAMILTON PKWY,11219.0,3473503522,"Juice, Smoothies, Fruit Salads",2018-02-28T00:00:00.000,Violations were cited in the following area(s).,24.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.633464197962,-74.005004357823,312.0,38.0,11600.0,3140914.0,3057080031,BK88,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,,
849,50090838,LITTLE ADA,Brooklyn,55,WATER ST,11201.0,8572648975,Mediterranean,2019-07-10T00:00:00.000,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,50.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.703293906326,-73.992047363499,302.0,33.0,2100.0,3000019.0,3000260050,BK38,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,,
850,41594371,RANDALL RESTAURANT,Bronx,1328,RANDALL AVENUE,10474.0,7183280343,Spanish,2018-12-04T00:00:00.000,Violations were cited in the following area(s).,23.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.81245795914,-73.88417715544,202.0,17.0,9300.0,2006839.0,2027690052,BX27,02B,Hot food item not held at or above 140º F.,Y,,
851,50001580,CIRO PIZZA CAFE,Staten Island,862,HUGUENOT AVENUE,10312.0,7186050620,Italian,2018-06-20T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.533452243542,-74.192592561308,503.0,51.0,20804.0,5083363.0,5068150032,SI32,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,A,2018-06-20T00:00:00.000
852,41633967,SUN FUNG CHINESE RESTAURANT,Bronx,2,MARCY PLACE,10452.0,7182932688,Chinese,2017-04-26T00:00:00.000,Violations were cited in the following area(s).,17.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.838872537578,-73.918344904924,204.0,16.0,22101.0,2117815.0,2028400005,BX63,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,,
853,50006474,GOLDEN EAGLE DINER,Bronx,2107,WILLIAMSBRIDGE RD,10461.0,3478515318,American,2019-05-22T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.855715532889,-73.855503752691,211.0,13.0,24800.0,2049706.0,2043320024,BX49,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",N,A,2019-05-22T00:00:00.000
854,40386147,JACKS FIRE DEPARTMENT,Queens,3946,SKILLMAN AVENUE,11104.0,7187849090,American,2019-08-29T00:00:00.000,Violations were cited in the following area(s).,15.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.747270498043,-73.924206797203,402.0,26.0,18101.0,4002405.0,4001860026,QN31,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
