,centername,legalname,building,street,borough,zipcode,phone,permitexp,status,agerange,maximumcapacity,dc_id,programtype,facilitytype,childcaretype,bin,violationratepercent,totaleducationalworkers,averagetotaleducationalworkers,publichealthhazardviolationrate,criticalviolationrate,inspectiondate,regulationsummary,violationcategory,healthcodesubsection,violationstatus,inspectionsummaryresult,permitnumber,datepermitted,actual,url,violationavgratepercent,averagepublichealthhazardiolationrate,avgcriticalviolationrate
846,"YESHIVAT BETH HILLEL OF KRASNA, INC.","YESHIVAT BETH HILLEL OF KRASNA, INC.",4315,16 Avenue,BROOKLYN,11204,718-530-4130,2117-08-27T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC36982,PRESCHOOL,SBCC,School Based Child Care,3421702,50.0,0,7.905,0.0,50.0,2019-02-15T00:00:00.000,Hazard Analysis Critical Control Point Plan (HACCP) not prepared and implemented when required.,CRITICAL,81.06(b)(1),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
847,Greater Flushing Community Council Inc,Greater Flushing Community Council Inc,47-49,162 STREET,QUEENS,11358,718-939-6060,2021-07-28T00:00:00.000,Permitted,2 YEARS - 5 YEARS,35,DC35516,PRESCHOOL,GDC,Child Care - Pre School,4124143,40.0,8,11.7988,40.0,40.0,2018-10-02T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection,104184.0,2017-07-28T09:30:49.000,Y,,32.019,13.2274,28.4717
848,SCHOLARTECH  DAYCARE INC.,SCHOLARTECH DAYCARE INC.,9402,AVENUE L,BROOKLYN,11236,917-344-9774,2019-09-11T00:00:00.000,Expired-In Renewal,2 YEARS - 5 YEARS,22,DC33370,PRESCHOOL,GDC,Child Care - Pre School,3232688,71.4286,6,11.7988,14.2857,71.4286,2017-04-07T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,96937.0,2015-09-11T00:00:00.000,Y,scholartechacademy.com,32.019,13.2274,28.4717
849,SAINT DOMINIC'S FAMILY SERVICES,SAINT DOMINIC'S FAMILY SERVICES,2340,ANDREWS AVENUE,BRONX,10468,718-365-7238,2020-09-07T00:00:00.000,Permitted,2 YEARS - 5 YEARS,83,DC37409,PRESCHOOL,GDC,Child Care - Pre School,2094684,75.0,26,11.7988,50.0,25.0,2018-10-17T00:00:00.000,Milk observed stored at a temperature above 41 deg. F at time of inspection. Milk observed stored in child care service beyond the expiration date.,PUBLIC HEALTH HAZARD,47.61(d),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,104590.0,2018-09-07T13:05:22.000,Y,www.sdfs.org,32.019,13.2274,28.4717
850,SAINT DOMINIC'S FAMILY SERVICES,SAINT DOMINIC'S FAMILY SERVICES,2340,ANDREWS AVENUE,BRONX,10468,718-365-7238,2020-09-07T00:00:00.000,Permitted,2 YEARS - 5 YEARS,83,DC37409,PRESCHOOL,GDC,Child Care - Pre School,2094684,75.0,26,11.7988,50.0,25.0,2018-10-17T00:00:00.000,Milk observed stored at a temperature above 41 deg. F at time of inspection. Milk observed stored in child care service beyond the expiration date.,PUBLIC HEALTH HAZARD,47.61(d),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,104590.0,2018-09-07T13:05:22.000,Y,www.sdfs.org,32.019,13.2274,28.4717
851,EVANGELICAL LUTHERAN CHURCH OF OUR SAVIOUR,EVANGELICAL LUTHERAN CHURCH OF OUR SAVIOUR',92-14,63 DRIVE,QUEENS,11374,718-897-4343,2020-09-07T00:00:00.000,Permitted,2 YEARS - 5 YEARS,20,DC33456,PRESCHOOL,GDC,Child Care - Pre School,4072463,60.0,4,11.7988,0.0,60.0,2018-02-14T00:00:00.000,At time of inspection it was determined that child care service failed to conduct and document monthly fire drills.,CRITICAL,47.59 (d),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,103799.0,2016-09-07T09:28:19.000,Y,,32.019,13.2274,28.4717
852,"HAN-I, INC","HAN-I, INC",198-18,32ND ROAD,QUEENS,11358,718-358-3377,2020-11-26T00:00:00.000,Permitted,2 YEARS - 5 YEARS,23,DC18070,PRESCHOOL,GDC,Child Care - Pre School,4134101,50.0,3,11.7988,33.3333,50.0,2018-02-16T00:00:00.000,At time of inspection it was determined that child care service failed to conduct and document monthly fire drills.,CRITICAL,47.59 (d),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,7965.0,2008-11-26T00:00:00.000,Y,,32.019,13.2274,28.4717
853,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
854,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
855,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
856,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
857,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
858,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
859,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
860,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
861,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
862,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
863,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
864,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
865,NYC MONTESSORI CHARTER SCHOOL,NEW YORK CITY MONTESSORI CHARTER SCHOOL,423,EAST 138 STREET,BRONX,10454,347-226-9094,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,110,DC32531,PRESCHOOL,SBCC,School Based Child Care,2101568,66.6667,25,7.905,0.0,66.6667,2017-06-14T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
866,BRIGHT BEGINNINGS NYC LLC,BRIGHT BEGINNINGS NYC LLC,80,BEEKMAN STREET,MANHATTAN,10038,212-233-1030,2020-06-19T00:00:00.000,Permitted,2 YEARS - 5 YEARS,26,DC26086,PRESCHOOL,GDC,Child Care - Pre School,1083347,37.5,6,11.7988,25.0,25.0,2017-07-11T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37 (b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required,55478.0,2013-12-23T00:00:00.000,Y,www.brightbeginningsnyc.com,32.019,13.2274,28.4717
867,ROGERS' DAY CARE,ROGERS' DAY CARE INC.,775,ROGERS AVENUE,BROOKLYN,11226,718-703-4312,2020-11-12T00:00:00.000,Permitted,2 YEARS - 5 YEARS,51,DC10568,PRESCHOOL,GDC,Child Care - Pre School,3116809,16.6667,8,11.7988,16.6667,16.6667,2017-05-02T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Reinspection Required,6842.0,2004-11-12T00:00:00.000,N,,32.019,13.2274,28.4717
868,PRESCHOOL OF AMERICA (USA) INC.,PRESCHOOL OF AMERICA (USA) INC.,345,WEST 42ND STREET,MANHATTAN,10036,212-262-4545,2019-05-18T00:00:00.000,Expired-In Renewal,0 YEARS - 2 YEARS,48,DC14785,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1085966,28.5714,9,7.9354,14.2857,28.5714,2019-01-15T00:00:00.000,Enrolled children 6 months to 59 months have not received FDA approved annual influenza immunization by December 31 of the year,CRITICAL,47.25(a)(2)(B),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,7549.0,2006-02-28T00:00:00.000,Y,www.preschoolofamerica.us,29.9035,11.1485,26.3275
869,"LAURELTON DAY CARE, INC.","LAURELTON DAY CARE, INC.",141-19,224 STREET,QUEENS,11413,718-712-1860,2021-04-06T00:00:00.000,Permitted,0 YEARS - 2 YEARS,10,DC12281,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,4282460,28.5714,3,7.9354,14.2857,14.2857,2017-03-28T00:00:00.000,Child care service providing care for infant/toddlers and/or night care failed to have staff complete SIDS and Shaken Baby identification and prevention training.,CRITICAL,47.37 (a)(2),CORRECTED,Initial Annual Inspection - Reinspection Required,6625.0,2005-03-31T00:00:00.000,N,,29.9035,11.1485,26.3275
870,EVANGELICAL LUTHERAN CHURCH OF THE ATONEMENT,EVANGELICAL LUTHERAN CHURCH OF THE ATONEMENT,87-07,31 AVENUE,QUEENS,11369,718-639-6074,2020-04-05T00:00:00.000,Permitted,2 YEARS - 5 YEARS,40,DC1130,PRESCHOOL,GDC,Child Care - Pre School,4033380,66.6667,2,11.7988,50.0,66.6667,2016-12-20T00:00:00.000,Child care service failed to arrange/conduct criminal/SCR background clearance checks for required individuals; failed to re-clear required individuals with the SCR every two years.,PUBLIC HEALTH HAZARD,47.19 (c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,6977.0,2004-04-05T00:00:00.000,N,,32.019,13.2274,28.4717
871,EVANGELICAL LUTHERAN CHURCH OF THE ATONEMENT,EVANGELICAL LUTHERAN CHURCH OF THE ATONEMENT,87-07,31 AVENUE,QUEENS,11369,718-639-6074,2020-04-05T00:00:00.000,Permitted,2 YEARS - 5 YEARS,40,DC1130,PRESCHOOL,GDC,Child Care - Pre School,4033380,66.6667,2,11.7988,50.0,66.6667,2016-12-20T00:00:00.000,Child care service failed to arrange/conduct criminal/SCR background clearance checks for required individuals; failed to re-clear required individuals with the SCR every two years.,PUBLIC HEALTH HAZARD,47.19 (c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,6977.0,2004-04-05T00:00:00.000,N,,32.019,13.2274,28.4717
872,BEDFORD STUYVESANT EARLY CHILDHOOD DEVELOPMENT CENTER INC.,"BEDFORD STUYVESANT EARLY CHILDHOOD DEVELOPMENT, INC.",813,HANCOCK STREET,BROOKLYN,11233,718-455-5565,2019-11-26T00:00:00.000,Expired-In Renewal,2 YEARS - 5 YEARS,215,DC26008,PRESCHOOL,GDC,Child Care - Pre School,3039902,83.3333,21,11.7988,33.3333,66.6667,2017-01-10T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,54541.0,2013-11-26T00:00:00.000,Y,,32.019,13.2274,28.4717
873,"WEE CARE CHILD CARE, LLC","WEE CARE CHILD CARE, LLC",451,EAST 83RD STREET,MANHATTAN,10028,212-472-4481,2020-07-27T00:00:00.000,Permitted,2 YEARS - 5 YEARS,45,DC14342,PRESCHOOL,GDC,Child Care - Pre School,1050459,100.0,3,11.7988,20.0,80.0,2019-04-12T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,6792.0,2004-05-13T00:00:00.000,N,WEECARECHILDCARELLC.COM,32.019,13.2274,28.4717
874,SCHOLARTECH  DAYCARE INC.,SCHOLARTECH DAYCARE INC.,9402,AVENUE L,BROOKLYN,11236,917-344-9774,2019-09-11T00:00:00.000,Expired-In Renewal,2 YEARS - 5 YEARS,22,DC33370,PRESCHOOL,GDC,Child Care - Pre School,3232688,71.4286,6,11.7988,14.2857,71.4286,2018-01-03T00:00:00.000,At time of inspection child care service unable to document that all children enrolled have had an age appropriate medical evaluation.,CRITICAL,47.25 (a)(1),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,96937.0,2015-09-11T00:00:00.000,Y,scholartechacademy.com,32.019,13.2274,28.4717
875,ST. BERNARD'S KINDERGARTEN,ST. BERNARD'S SCHOOL,4,EAST 98 STREET,MANHATTAN,10029,212-289-2878,2115-01-23T00:00:00.000,Active,3 YEARS - 5 YEARS,50,DC2853,PRESCHOOL,SBCC,School Based Child Care,1051479,66.6667,6,7.905,66.6667,0.0,2019-03-06T00:00:00.000,The owner or agent tenant or manager fails to maintain building in safe manner; Structural integrety not maintained; Building not free of pests; Adequate heat ventilation and lighting not provided; Not free of nuisances/hazards.,PUBLIC HEALTH HAZARD,131.05(a),CORRECTED,Initial Annual Inspection - Reinspection Required; Violations corrected at time of inspection,,,,www.stbernards.org,39.6886,22.3036,30.1451
876,NEW GRACE CENTER,"NEW GRACE CENTER,INC.",650,LIVONIA AVENUE,BROOKLYN,11207,718-498-7175,2020-11-20T00:00:00.000,Permitted,2 YEARS - 5 YEARS,55,DC1789,PRESCHOOL,GDC,Child Care - Pre School,3085086,66.6667,6,11.7988,33.3333,66.6667,2017-06-30T00:00:00.000,Child care service failed to maintain required staff to child supervision ratios at time of inspection.,PUBLIC HEALTH HAZARD,47.23 (f),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,4937.0,2004-08-20T00:00:00.000,N,WWW.NEWGRACECENTER.COM,32.019,13.2274,28.4717
877,"THE CRAYON BOX,INC","THE CRAYON BOX,INC",44-10,192 STREET,QUEENS,11358,718-888-9341,2021-06-20T00:00:00.000,Permitted,2 YEARS - 5 YEARS,52,DC2929,PRESCHOOL,GDC,Child Care - Pre School,4438229,83.3333,7,11.7988,83.3333,50.0,2019-04-04T00:00:00.000,Exits and other egress not provided with required signage at time of inspection.,CRITICAL,47.59(a),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,6680.0,2003-06-18T00:00:00.000,N,,32.019,13.2274,28.4717
878,"THE DAWNING VILLAGE, INC.","THE DAWNING VILLAGE, INC.",2090,1 AVENUE,MANHATTAN,10029,212-369-5313,2019-12-05T00:00:00.000,Permitted,2 YEARS - 5 YEARS,105,DC1291,PRESCHOOL,GDC,Child Care - Pre School,1083954,66.6667,15,11.7988,33.3333,66.6667,2018-11-20T00:00:00.000,At time of inspection proper diaper changing area sanitary procedures are not being employed.,CRITICAL,47.43(h)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,6465.0,2005-02-07T00:00:00.000,N,dawningvillage.org,32.019,13.2274,28.4717
879,LITTLE PICKLES,"ERL GROUP, LLC.",2169,CONEY ISLAND AVENUE,BROOKLYN,11223,718-676-1725,2020-03-06T00:00:00.000,Permitted,2 YEARS - 5 YEARS,17,DC22224,PRESCHOOL,GDC,Child Care - Pre School,3183875,0.0,3,11.7988,0.0,0.0,2019-04-24T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Reinspection Required; Program closed,13237.0,2012-03-06T00:00:00.000,Y,,32.019,13.2274,28.4717
880,"SUNNYSIDE COMMUNITY SERVICES, INC.","SUNNYSIDE COMMUNITY SERVICES, INC.",43-31,39 STREET,QUEENS,11104,718-784-6173,2021-09-13T00:00:00.000,Permitted,2 YEARS - 5 YEARS,36,DC25205,PRESCHOOL,GDC,Child Care - Pre School,4436677,40.0,5,11.7988,20.0,40.0,2017-08-09T00:00:00.000,Child care service failed to arrange/conduct criminal/SCR background clearance checks for required individuals; failed to re-clear required individuals with the SCR every two years.,PUBLIC HEALTH HAZARD,47.19 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,51958.0,2013-09-13T00:00:00.000,Y,www.scsny.org,32.019,13.2274,28.4717
881,LITTLE FRIENDS  SCHOOL SUNNYSIDE INC.,LITTLE FRIENDS  SCHOOL SUNNYSIDE INC.,109-17,46 AVENUE,QUEENS,11368,718-310-0910,2020-09-07T00:00:00.000,Permitted,2 YEARS - 5 YEARS,60,DC31870,PRESCHOOL,GDC,Child Care - Pre School,4049428,33.3333,8,11.7988,16.6667,33.3333,2017-04-20T00:00:00.000,Fire extinguishers observed not to be inspected or maintained at time of inspection.,PUBLIC HEALTH HAZARD,47.59 (b),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,103798.0,2016-09-07T09:07:46.000,Y,KINDERSPROUTELC.COM,32.019,13.2274,28.4717
882,STILLWELL AVE PREPARATORY EXTENSION PROGRAM',STILLWELL AVENUE INC.,132,HIGHLAWN AVENUE,BROOKLYN,11223,718-333-3433,2021-05-09T00:00:00.000,Permitted,2 YEARS - 5 YEARS,15,DC69,PRESCHOOL,GDC,Child Care - Pre School,3177929,40.0,4,11.7988,40.0,20.0,2018-03-30T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,6903.0,2003-04-03T00:00:00.000,N,stillwellprepschool.com,32.019,13.2274,28.4717
