,cusip_number,sedol_number,local_currency_code,trade_country_name,security_name,security_description,maturity_date,interest_rate,original_face,shares_par_value,base_market_value,base_total_cost,base_unrealized_gain_loss,base_accrued_interest,local_market_value,local_total_cost_amount,local_unrealized_gain_loss,local_accrued_interest,period_end_date,asset_class,investment_type_name,major_industry_name,minor_industry_name,direct_group_trust_holding,moody_s_quality_rating,s_and_p_quality_rating
797,'534187BF5,'BYPL1W4,USD,UNITED STATES OF AMERICA (THE),LINCOLN NATIONAL CORP,3.625%   12 Dec 2026,2026-12-12T00:00:00.000,3.625,0.0,4000000.0,4016680.0,4069920.0,-53240.0,43902.78,4016680.0,4069920.0,-53240.0,43902.78,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa1,A-
798,'031162CD0,'BDR5CM4,USD,UNITED STATES OF AMERICA (THE),AMGEN INC,4.563%   15 Jun 2048,2048-06-15T00:00:00.000,4.563,0.0,5294000.0,5570135.04,5314338.78,255796.26,10736.23,5570135.04,5314338.78,255796.26,10736.23,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,A
799,'345397YF4,'BDDXTC1,USD,UNITED STATES OF AMERICA (THE),FORD MOTOR CREDIT CO LLC,1%   09 Jan 2020,2020-01-09T00:00:00.000,2.15539,0.0,2500000.0,2517675.0,2500000.0,17675.0,12273.76,2517675.0,2500000.0,17675.0,12273.76,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
800,'25156PAY9,'BD8PXD1,USD,UNITED STATES OF AMERICA (THE),DEUTSCHE TELEKOM INT FIN,2.82%   19 Jan 2022,2022-01-19T00:00:00.000,2.82,0.0,7000000.0,7040110.0,6994336.36,45773.64,88830.0,7040110.0,6994336.36,45773.64,88830.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa1,BBB+
801,'501044DG3,'BYND735,USD,UNITED STATES OF AMERICA (THE),KROGER CO,4.45%   01 Feb 2047,2047-02-01T00:00:00.000,4.45,0.0,5800000.0,5590678.0,5688123.5,-97445.5,112560.27,5590678.0,5688123.5,-97445.5,112560.27,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB
802,'459200JP7,'BD31HD2,USD,UNITED STATES OF AMERICA (THE),IBM CORP,1%   27 Jan 2020,2020-01-27T00:00:00.000,1.40039,0.0,1000000.0,1003750.0,1000000.0,3750.0,2528.48,1003750.0,1000000.0,3750.0,2528.48,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,A1,A+
803,'USD,',USD,UNITED STATES OF AMERICA (THE),US DOLLAR,,,0.0,0.0,-190.64,-190.64,-190.64,0.0,0.0,-190.64,-190.64,0.0,0.0,2017-06-30T00:00:00.000,CASH,FOREIGN CURRENCY,CASH EQUIVALENT,CASH EQUIVALENT,Direct,,
804,'254709AM0,'BYNHPL1,USD,UNITED STATES OF AMERICA (THE),DISCOVER FINANCIAL SVS,4.1%   09 Feb 2027,2027-02-09T00:00:00.000,4.1,0.0,5000000.0,5008650.0,4995550.0,13100.0,80861.11,5008650.0,4995550.0,13100.0,80861.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Ba1,BBB-
805,'66989HAM0,'BZ7NY93,USD,UNITED STATES OF AMERICA (THE),NOVARTIS CAPITAL CORP,2.4%   17 May 2022,2022-05-17T00:00:00.000,2.4,0.0,11000000.0,11086570.0,10939390.0,147180.0,32266.67,11086570.0,10939390.0,147180.0,32266.67,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Aa3,AA-
806,'084664BL4,'B5M4JQ3,USD,UNITED STATES OF AMERICA (THE),BERKSHIRE HATHAWAY FIN,5.75%   15 Jan 2040,2040-01-15T00:00:00.000,5.75,0.0,1000000.0,1280500.0,988020.0,292480.0,26513.89,1280500.0,988020.0,292480.0,26513.89,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Aa2,AA
807,'29379VAQ6,'B4NSDP4,USD,UNITED STATES OF AMERICA (THE),ENTERPRISE PRODUCTS OPER,6.45%   01 Sep 2040,2040-09-01T00:00:00.000,6.45,0.0,5000000.0,6281200.0,4976250.0,1304950.0,107500.0,6281200.0,4976250.0,1304950.0,107500.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
808,'151020AF1,'B4P5W67,USD,UNITED STATES OF AMERICA (THE),CELGENE CORP,5.7%   15 Oct 2040,2040-10-15T00:00:00.000,5.7,0.0,2500000.0,2881325.0,2495325.0,386000.0,30083.33,2881325.0,2495325.0,386000.0,30083.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB+
809,'28370TAD1,'B3V36S8,USD,UNITED STATES OF AMERICA (THE),KINDER MORGAN ENER PART,7.5%   15 Nov 2040,2040-11-15T00:00:00.000,7.5,0.0,5000000.0,6237650.0,4967000.0,1270650.0,47916.67,6237650.0,4967000.0,1270650.0,47916.67,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB-
810,'05565QBR8,'B94Q0X9,USD,UNITED STATES OF AMERICA (THE),BP CAPITAL MARKETS PLC,4.742%   11 Mar 2021,2021-03-11T00:00:00.000,4.742,0.0,2500000.0,2716750.0,2500000.0,216750.0,36223.61,2716750.0,2500000.0,216750.0,36223.61,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,A1,A-
811,'29273RAN9,'B5NGY18,USD,UNITED STATES OF AMERICA (THE),ENERGY TRANSFER LP,4.65%   01 Jun 2021,2021-06-01T00:00:00.000,4.65,0.0,3000000.0,3164640.0,2989065.0,175575.0,11625.0,3164640.0,2989065.0,175575.0,11625.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,ELECTRIC/GAS,Direct,Baa3,BBB-
812,'962UVCII2,',USD,GERMANY,INEOS STYROLUTION GROUP GMBH,1%   01 Apr 2024,2024-04-01T00:00:00.000,0.0,0.0,1879393.79,1894663.86,1879393.79,15270.07,0.0,1894663.86,1879393.79,15270.07,0.0,2017-06-30T00:00:00.000,FIXED INCOME,BANK LOAN,BANK LOAN,BANK LOAN,Direct,,
813,'10554CAA0,'B43PTM4,USD,UNITED STATES OF AMERICA (THE),BRASKEM AMERICA FINANCE,7.125%   22 Jul 2041,2041-07-22T00:00:00.000,7.125,0.0,2500000.0,2658625.0,2502272.72,156352.28,78671.87,2658625.0,2502272.72,156352.28,78671.87,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Ba1,BBB-
814,'26441CAF2,'B4R7S18,USD,UNITED STATES OF AMERICA (THE),DUKE ENERGY CORP,3.55%   15 Sep 2021,2021-09-15T00:00:00.000,3.55,0.0,3000000.0,3121830.0,3120090.0,1740.0,31358.33,3121830.0,3120090.0,1740.0,31358.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,ELECTRIC/GAS,Direct,Baa1,BBB+
815,'718172AL3,'BFNXV52,USD,UNITED STATES OF AMERICA (THE),PHILIP MORRIS INTL INC,2.9%   15 Nov 2021,2021-11-15T00:00:00.000,2.9,0.0,2000000.0,2047140.0,2024080.0,23060.0,7411.11,2047140.0,2024080.0,23060.0,7411.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,A2,A
816,'156700AT3,'B7LV3N4,USD,UNITED STATES OF AMERICA (THE),CENTURYLINK INC,7.65%   15 Mar 2042,2042-03-15T00:00:00.000,7.65,0.0,4500000.0,4179375.0,4480746.92,-301371.92,101362.5,4179375.0,4480746.92,-301371.92,101362.5,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Ba3,BB
817,'03027XAA8,'B757V23,USD,UNITED STATES OF AMERICA (THE),AMERICAN TOWER CORP,4.7%   15 Mar 2022,2022-03-15T00:00:00.000,4.7,0.0,2500000.0,2706850.0,2495250.0,211600.0,34597.22,2706850.0,2495250.0,211600.0,34597.22,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB-
818,'620076BB4,'BG490F9,USD,UNITED STATES OF AMERICA (THE),MOTOROLA SOLUTIONS INC,3.75%   15 May 2022,2022-05-15T00:00:00.000,3.75,0.0,4500000.0,4649175.0,4507155.0,142020.0,21562.5,4649175.0,4507155.0,142020.0,21562.5,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB-
819,'278642AF0,'B88WNK4,USD,UNITED STATES OF AMERICA (THE),EBAY INC,4%   15 Jul 2042,2042-07-15T00:00:00.000,4.0,0.0,6000000.0,5281140.0,5464350.0,-183210.0,110666.65,5281140.0,5464350.0,-183210.0,110666.65,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
820,'29380TAT2,'B7FG6G9,USD,UNITED STATES OF AMERICA (THE),EPR PROPERTIES,5.75%   15 Aug 2022,2022-08-15T00:00:00.000,5.75,0.0,5000000.0,5523200.0,4999900.0,523300.0,108611.11,5523200.0,4999900.0,523300.0,108611.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB-
821,'48203RAJ3,'BW4Q3K8,USD,UNITED STATES OF AMERICA (THE),JUNIPER NETWORKS INC,4.35%   15 Jun 2025,2025-06-15T00:00:00.000,4.35,0.0,2000000.0,2086740.0,1997660.0,89080.0,3866.67,2086740.0,1997660.0,89080.0,3866.67,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB
822,'269246BM5,',USD,UNITED STATES OF AMERICA (THE),E TRADE FINANCIAL CORP,4.625%   15 Sep 2023,2023-09-15T00:00:00.000,4.625,0.0,2000000.0,2080000.0,2082500.0,-2500.0,27236.11,2080000.0,2082500.0,-2500.0,27236.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB-
823,'91912EAA3,'B4M6ZX1,USD,UNITED STATES OF AMERICA (THE),VALE SA,5.625%   11 Sep 2042,2042-09-11T00:00:00.000,5.625,0.0,1500000.0,1425000.0,1487970.0,-62970.0,25781.25,1425000.0,1487970.0,-62970.0,25781.25,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Ba2,BBB-
824,'59284BAD0,'B83TYY1,USD,UNITED STATES OF AMERICA (THE),MEXICHEM SAB DE CV,6.75%   19 Sep 2042,2042-09-19T00:00:00.000,6.75,0.0,6000000.0,6532500.0,5713687.5,818812.5,114750.0,6532500.0,5713687.5,818812.5,114750.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB-
825,'98417EAR1,'B8J4KW0,USD,UNITED STATES OF AMERICA (THE),GLENCORE FINANCE CANADA,5.55%   25 Oct 2042,2042-10-25T00:00:00.000,5.55,0.0,2500000.0,2662500.0,2483650.0,178850.0,25437.5,2662500.0,2483650.0,178850.0,25437.5,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,CANADIAN,Direct,Baa2,BBB
826,'84265VAG0,'B8FM8R9,USD,UNITED STATES OF AMERICA (THE),SOUTHERN COPPER CORP,5.25%   08 Nov 2042,2042-11-08T00:00:00.000,5.25,0.0,1500000.0,1491390.0,1421313.0,70077.0,11593.75,1491390.0,1421313.0,70077.0,11593.75,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB
827,'29273RAT6,'B8H38T2,USD,UNITED STATES OF AMERICA (THE),ENERGY TRANSFER LP,5.15%   01 Feb 2043,2043-02-01T00:00:00.000,5.15,0.0,2500000.0,2372725.0,2441865.0,-69140.0,53645.84,2372725.0,2441865.0,-69140.0,53645.84,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,ELECTRIC/GAS,Direct,Baa3,BBB-
828,'472319AM4,'B9CT5D5,USD,UNITED STATES OF AMERICA (THE),JEFFERIES GROUP LLC,6.5%   20 Jan 2043,2043-01-20T00:00:00.000,6.5,0.0,2000000.0,2260200.0,1986900.0,273300.0,58138.89,2260200.0,1986900.0,273300.0,58138.89,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB-
829,'48249DAA9,'B94CGZ1,USD,UNITED STATES OF AMERICA (THE),KKR GROUP FIN CO II,5.5%   01 Feb 2043,2043-02-01T00:00:00.000,5.5,0.0,2500000.0,2768450.0,2447250.0,321200.0,57291.67,2768450.0,2447250.0,321200.0,57291.67,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,,A
830,'30161MAN3,'B715FY1,USD,UNITED STATES OF AMERICA (THE),EXELON GENERATION CO LLC,5.6%   15 Jun 2042,2042-06-15T00:00:00.000,5.6,0.0,5500000.0,5523045.0,5489715.0,33330.0,13688.89,5523045.0,5489715.0,33330.0,13688.89,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB
831,'718172BX6,'BDCJS34,USD,UNITED STATES OF AMERICA (THE),PHILIP MORRIS INTL INC,2%   21 Feb 2020,2020-02-21T00:00:00.000,2.0,0.0,4000000.0,4008520.0,3975520.0,33000.0,28888.89,4008520.0,3975520.0,33000.0,28888.89,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,A2,A
832,'2027A0JL4,'BYXBQ87,USD,UNITED STATES OF AMERICA (THE),COMMONWEALTH BANK AUST,1%   10 Mar 2022,2022-03-10T00:00:00.000,1.93644,0.0,2400000.0,2400744.0,2403456.0,-2712.0,2323.73,2400744.0,2403456.0,-2712.0,2323.73,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Aa3,AA-
833,'83420LAF8,',USD,UNITED STATES OF AMERICA (THE),SOLENIS INTL L P,1%   31 Jul 2022,2022-07-31T00:00:00.000,0.0,0.0,825000.0,828300.0,820875.0,7425.0,0.0,828300.0,820875.0,7425.0,0.0,2017-06-30T00:00:00.000,FIXED INCOME,BANK LOAN,BANK LOAN,BANK LOAN,Direct,,
834,'931427AQ1,'BYVG9S5,USD,UNITED STATES OF AMERICA (THE),WALGREENS BOOTS ALLIANCE,3.45%   01 Jun 2026,2026-06-01T00:00:00.000,3.45,0.0,5750000.0,5737867.5,5725425.0,12442.5,16531.25,5737867.5,5725425.0,12442.5,16531.25,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB
835,'06423KAA9,'2839837,USD,UNITED STATES OF AMERICA (THE),BANK ONE CAPITAL III,8.75%   01 Sep 2030,2030-09-01T00:00:00.000,8.75,0.0,1500000.0,2244375.0,1495725.0,748650.0,43750.0,2244375.0,1495725.0,748650.0,43750.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB-
836,'88732JBD9,'B8N2417,USD,UNITED STATES OF AMERICA (THE),TIME WARNER CABLE LLC,4.5%   15 Sep 2042,2042-09-15T00:00:00.000,4.5,0.0,1000000.0,951490.0,936120.0,15370.0,13250.0,951490.0,936120.0,15370.0,13250.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Ba1,BBB-
837,'71654QBE1,'B8NVFC2,USD,UNITED STATES OF AMERICA (THE),PETROLEOS MEXICANOS,5.5%   27 Jun 2044,2044-06-27T00:00:00.000,5.5,0.0,5000000.0,4420000.0,4475000.0,-55000.0,3055.56,4420000.0,4475000.0,-55000.0,3055.56,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB+
838,'00507UAP6,'BWDBWX0,USD,UNITED STATES OF AMERICA (THE),ALLERGAN FUNDING SCS,3%   12 Mar 2020,2020-03-12T00:00:00.000,3.0,0.0,4000000.0,4084880.0,4131040.0,-46160.0,36333.33,4084880.0,4131040.0,-46160.0,36333.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB
839,'29273RBF5,'BXVMC65,USD,UNITED STATES OF AMERICA (THE),ENERGY TRANSFER LP,5.15%   15 Mar 2045,2045-03-15T00:00:00.000,5.15,0.0,5000000.0,4857900.0,4947150.0,-89250.0,75819.44,4857900.0,4947150.0,-89250.0,75819.44,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,ELECTRIC/GAS,Direct,Baa3,BBB-
840,'74834LAY6,'BXVMCX2,USD,UNITED STATES OF AMERICA (THE),QUEST DIAGNOSTICS INC,4.7%   30 Mar 2045,2045-03-30T00:00:00.000,4.7,0.0,6250000.0,6570437.5,6327347.5,243090.0,74253.48,6570437.5,6327347.5,243090.0,74253.48,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB+
841,'98956PAK8,'BWCH455,USD,UNITED STATES OF AMERICA (THE),ZIMMER BIOMET HOLDINGS,2.7%   01 Apr 2020,2020-04-01T00:00:00.000,2.7,0.0,6500000.0,6559280.0,6635850.0,-76570.0,43875.0,6559280.0,6635850.0,-76570.0,43875.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB
842,'98956PAL6,'BWC4YT0,USD,UNITED STATES OF AMERICA (THE),ZIMMER BIOMET HOLDINGS,3.15%   01 Apr 2022,2022-04-01T00:00:00.000,3.15,0.0,3000000.0,3045690.0,3059970.0,-14280.0,23625.0,3045690.0,3059970.0,-14280.0,23625.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB
843,'90131HAS4,'BWV8N07,USD,UNITED STATES OF AMERICA (THE),21ST CENTURY FOX AMERICA,8.875%   26 Apr 2023,2023-04-26T00:00:00.000,8.875,0.0,2000000.0,2567040.0,1908903.89,658136.11,32048.61,2567040.0,1908903.89,658136.11,32048.61,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
844,'713448CU0,'BWSSM81,USD,UNITED STATES OF AMERICA (THE),PEPSICO INC,1%   30 Apr 2018,2018-04-30T00:00:00.000,1.34178,0.0,1000000.0,1001090.0,1000835.83,254.17,2385.39,1001090.0,1000835.83,254.17,2385.39,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,BEVERAGES,Direct,A1,A+
845,'822582BG6,'BXQ9F62,USD,UNITED STATES OF AMERICA (THE),SHELL INTERNATIONAL FIN,2.125%   11 May 2020,2020-05-11T00:00:00.000,2.125,0.0,8000000.0,8043760.0,8012880.0,30880.0,23611.11,8043760.0,8012880.0,30880.0,23611.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Aa2,A
846,'761713BC9,'BZ0HGS5,USD,UNITED STATES OF AMERICA (THE),REYNOLDS AMERICAN INC,2.3%   12 Jun 2018,2018-06-12T00:00:00.000,2.3,0.0,4000000.0,4017440.0,4057320.0,-39880.0,4855.56,4017440.0,4057320.0,-39880.0,4855.56,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB+
847,'279158AL3,'BYMXKQ0,USD,UNITED STATES OF AMERICA (THE),ECOPETROL SA,5.375%   26 Jun 2026,2026-06-26T00:00:00.000,5.375,0.0,3500000.0,3640000.0,2835000.0,805000.0,2612.85,3640000.0,2835000.0,805000.0,2612.85,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB
848,'453140AF2,'BYSGC45,USD,UNITED STATES OF AMERICA (THE),IMPERIAL BRANDS FIN PLC,4.25%   21 Jul 2025,2025-07-21T00:00:00.000,4.25,0.0,4500000.0,4749750.0,4404870.0,344880.0,85000.0,4749750.0,4404870.0,344880.0,85000.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB
849,'91324PCM2,'BYTRVW8,USD,UNITED STATES OF AMERICA (THE),UNITEDHEALTH GROUP INC,2.7%   15 Jul 2020,2020-07-15T00:00:00.000,2.7,0.0,1000000.0,1021050.0,1036470.0,-15420.0,12450.0,1021050.0,1036470.0,-15420.0,12450.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,A3,A+
850,'87165BAG8,'BYTRVS4,USD,UNITED STATES OF AMERICA (THE),SYNCHRONY FINANCIAL,4.5%   23 Jul 2025,2025-07-23T00:00:00.000,4.5,0.0,4000000.0,4113400.0,4096120.0,17280.0,79000.0,4113400.0,4096120.0,17280.0,79000.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,,BBB-
851,'345397XK4,'BYZ5LN7,USD,UNITED STATES OF AMERICA (THE),FORD MOTOR CREDIT CO LLC,3.157%   04 Aug 2020,2020-08-04T00:00:00.000,3.157,0.0,5000000.0,5095350.0,4996050.0,99300.0,64455.42,5095350.0,4996050.0,99300.0,64455.42,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
852,'151020AQ7,'BYQH7X4,USD,UNITED STATES OF AMERICA (THE),CELGENE CORP,2.875%   15 Aug 2020,2020-08-15T00:00:00.000,2.875,0.0,5000000.0,5112900.0,4985250.0,127650.0,54305.55,5112900.0,4985250.0,127650.0,54305.55,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB+
853,'585055BJ4,'BYN69K5,USD,UNITED STATES OF AMERICA (THE),MEDTRONIC INC,1%   15 Mar 2020,2020-03-15T00:00:00.000,2.04556,0.0,6500000.0,6605950.0,6590350.0,15600.0,5909.4,6605950.0,6590350.0,15600.0,5909.4,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,A3,A
854,'09062XAC7,'BYNPNX3,USD,UNITED STATES OF AMERICA (THE),BIOGEN INC,2.9%   15 Sep 2020,2020-09-15T00:00:00.000,2.9,0.0,9000000.0,9180450.0,9010701.82,169748.18,76850.0,9180450.0,9010701.82,169748.18,76850.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,A-
855,'172967KA8,'BY7RB31,USD,UNITED STATES OF AMERICA (THE),CITIGROUP INC,4.45%   29 Sep 2027,2027-09-29T00:00:00.000,4.45,0.0,1000000.0,1040020.0,995400.0,44620.0,11372.22,1040020.0,995400.0,44620.0,11372.22,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB
856,'46625HNY2,'BYV13D3,USD,UNITED STATES OF AMERICA (THE),JPMORGAN CHASE + CO,1%   29 Oct 2020,2020-10-29T00:00:00.000,2.37678,0.0,5000000.0,5106750.0,5097500.0,9250.0,21126.93,5106750.0,5097500.0,9250.0,21126.93,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,A3,A-
857,'14040HBJ3,'BYQGXW2,USD,UNITED STATES OF AMERICA (THE),CAPITAL ONE FINANCIAL CO,4.2%   29 Oct 2025,2025-10-29T00:00:00.000,4.2,0.0,2500000.0,2520850.0,2499800.0,21050.0,18083.33,2520850.0,2499800.0,21050.0,18083.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa1,BBB-
858,'594918BL7,'BYV2RR8,USD,UNITED STATES OF AMERICA (THE),MICROSOFT CORP,4.45%   03 Nov 2045,2045-11-03T00:00:00.000,4.45,0.0,1000000.0,1112670.0,996550.0,116120.0,7169.44,1112670.0,996550.0,116120.0,7169.44,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Aaa,AAA
859,'046353AK4,'BYQNQ80,USD,UNITED STATES OF AMERICA (THE),ASTRAZENECA PLC,2.375%   16 Nov 2020,2020-11-16T00:00:00.000,2.375,0.0,7500000.0,7543125.0,7582800.0,-39675.0,22265.62,7543125.0,7582800.0,-39675.0,22265.62,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,A3,A-
860,'8611229F8,',USD,UNITED STATES OF AMERICA (THE),STATE STREET BANK + TRUST CO,SHORT TERM INVESTMENT FUND,2030-12-31T00:00:00.000,1.12176,0.0,13379100.09,13379100.09,13379100.09,0.0,0.0,13379100.09,13379100.09,0.0,0.0,2017-06-30T00:00:00.000,CASH EQUIVALENT,STIF-TYPE INSTRUMENT,CASH EQUIVALENT,CASH EQUIVALENT,Direct,,
861,'045167AY9,',USD,UNITED STATES OF AMERICA (THE),ASIAN DEVELOPMENT BANK,5.593%   16 Jul 2018,2018-07-16T00:00:00.000,5.593,0.0,4000000.0,4156080.0,4185240.0,-29160.0,102538.33,4156080.0,4185240.0,-29160.0,102538.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,SUPRANATIONAL,Direct,Aaa,AAA
862,'539830BF5,'BDB69Y4,USD,UNITED STATES OF AMERICA (THE),LOCKHEED MARTIN CORP,2.5%   23 Nov 2020,2020-11-23T00:00:00.000,2.5,0.0,6000000.0,6082380.0,6101040.0,-18660.0,15833.33,6082380.0,6101040.0,-18660.0,15833.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
863,'58013MEX8,'BYWKWD2,USD,UNITED STATES OF AMERICA (THE),MCDONALD S CORP,2.75%   09 Dec 2020,2020-12-09T00:00:00.000,2.75,0.0,5000000.0,5090650.0,5134950.0,-44300.0,8402.78,5090650.0,5134950.0,-44300.0,8402.78,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
864,'89114QBC1,'BD03C14,USD,UNITED STATES OF AMERICA (THE),TORONTO DOMINION BANK,2.5%   14 Dec 2020,2020-12-14T00:00:00.000,2.5,0.0,6000000.0,6069240.0,6098700.0,-29460.0,7083.33,6069240.0,6098700.0,-29460.0,7083.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,CANADIAN,Direct,Aa2,AA-
